time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
8.141922,-0.1393,0.0881,-2.1335,2.14
8.162636,0.2474,0.234,-2.8754,2.896
8.183626,0.7237,0.2272,-2.3901,2.508
8.204218,1.2228,0.0358,-1.1443,1.675
8.224525,1.5619,-0.2825,-0.8968,1.823
8.244008,1.5514,-0.9861,-0.8853,2.04
8.264554,1.7354,-1.7021,-1.0709,2.656
8.2849,2.1759,-1.8243,-1.5347,3.228
8.306061,3.5539,-1.9226,-2.0164,4.516
8.325668,4.0784,-2.3351,-0.3957,4.716
8.346272,2.2851,-1.4518,0.2406,2.718
8.365707,-0.5529,-0.2944,-0.1707,0.649
8.386691,-1.4574,0.0896,1.9729,2.454
8.407248,-2.4734,0.676,3.152,4.063
8.427148,-2.253,1.3269,3.3053,4.214
8.461605,-2.1287,2.5923,1.4893,3.67
8.477934,-2.0678,2.4765,1.077,3.401
8.489131,-1.9117,2.1679,1.0037,3.06
8.507743,-0.9999,0.9976,0.8559,1.651
8.528076,0.2109,-0.2647,1.0109,1.066
8.560966,1.205,-0.9624,1.3612,2.057
8.57553,0.6765,-0.6681,1.2088,1.538
8.588954,0.1147,-0.2107,0.9071,0.938
8.609074,-0.3808,0.2872,0.2905,0.559
8.629556,-0.7903,0.7631,-0.2491,1.126
8.65626,-1.1077,1.0785,-0.3537,1.586
8.673613,-1.5746,1.1419,0.2315,1.959
8.690301,-1.4835,0.909,0.4789,1.805
8.71054,-1.0199,0.2403,0.4846,1.154
8.730309,-0.6841,-0.1528,0.3102,0.766
8.757231,-0.5182,-0.1,-0.1288,0.543
8.772177,-0.4391,0.1477,-0.6731,0.817
8.791543,-0.3557,0.2974,-1.162,1.251
8.812565,-0.293,0.4514,-1.7823,1.862
8.832402,-0.0277,0.3609,-2.1091,2.14
8.856669,0.3723,0.1189,-2.2825,2.316
8.872847,0.4756,0.1077,-2.1896,2.243
8.893454,0.8338,0.3144,-1.5774,1.812
8.9137,0.9954,0.8215,-0.7695,1.503
8.933187,1.0658,1.1348,-0.5337,1.646
8.95552,1.4022,1.7238,-0.9945,2.434
8.974987,1.169,2.5887,-1.7156,3.318
8.993835,1.4777,2.6862,-1.396,3.369
9.014499,3.3004,2.7559,0.3952,4.318
9.035728,3.1491,3.7692,1.9079,5.269
9.06393,1.5331,2.3622,1.7749,3.329
9.080633,0.3226,0.8854,1.1413,1.48
9.095712,-1.4203,-0.751,0.4734,1.675
9.116888,-2.6689,-2.4917,0.7335,3.724
9.137215,-2.8538,-3.8793,2.2005,5.295
9.16327,-2.6832,-4.1646,3.4358,6.029
9.183068,-1.6765,-3.1799,3.297,4.878
9.197247,-0.4057,-1.9544,2.7659,3.411
9.218129,0.9422,-0.6092,2.0361,2.325
9.23791,1.1431,0.0495,1.0509,1.554
9.261315,0.5837,0.1601,-0.1469,0.623
9.279261,0.0374,0.3333,-0.2725,0.432
9.299097,-0.4798,0.4724,0.0588,0.676
9.319461,-0.9031,0.2048,0.1454,0.937
9.33916,-1.1418,-0.2245,-0.0865,1.167
9.365262,-1.1381,-0.476,0.1367,1.241
9.381387,-1.1713,-0.7633,0.0486,1.399
9.399941,-1.1179,-1.2391,-0.0614,1.67
9.420492,-0.8769,-1.5938,0.1133,1.823
9.441426,-0.6107,-1.7112,0.328,1.846
9.461512,-0.5347,-1.3237,0.0468,1.428
9.481171,-0.422,-0.435,-0.3785,0.715
9.501588,-0.2021,0.1493,-1.0898,1.118
9.522491,-0.2585,0.2447,-2.0374,2.068
9.54232,-0.1492,-0.1123,-2.2022,2.21
9.562275,0.248,-0.3907,-2.2429,2.29
9.582942,0.6012,-0.301,-1.6959,1.824
9.603035,1.0557,-0.0997,-1.3139,1.688
9.623416,1.5829,0.0285,-1.6062,2.255
9.643877,1.6251,0.0316,-2.0019,2.579
9.663634,1.374,-0.664,-2.0399,2.548
9.68459,1.9115,-1.7345,-1.0422,2.784
9.704868,3.7204,-2.7568,-1.0891,4.757
9.724807,4.543,-3.5346,-0.2804,5.763
9.744957,2.1735,-2.3483,-0.6077,3.257
9.768964,0.0398,-0.7452,-0.0302,0.747
9.784918,-1.028,-0.0396,1.668,1.96
9.805904,-2.5809,1.0703,3.618,4.571
9.825947,-3.0629,2.4025,3.8591,5.481
9.847274,-2.6958,3.5046,3.1047,5.403
9.869241,-1.5553,2.6138,1.5119,3.397
9.88674,-1.0769,1.7223,0.683,2.143
9.907042,-0.215,0.2004,0.1337,0.323
9.927492,0.7424,-1.1747,0.4491,1.46
9.947594,1.1219,-1.6075,1.0856,2.241
9.968019,0.3732,-1.0246,1.3142,1.708
9.988254,-0.2476,-0.2601,1.2454,1.296
10.008464,-0.8317,0.6585,0.4363,1.147
10.028796,-1.317,1.395,0.0163,1.919
10.048997,-1.5256,1.5913,0.0066,2.205
10.069095,-1.3187,1.2434,0.0967,1.815
10.089338,-1.0062,0.5743,0.1337,1.166
10.110535,-0.7981,-0.1235,0.1278,0.818
10.130086,-0.7274,-0.3911,-0.0074,0.826
10.150284,-0.7053,-0.2602,-0.3665,0.836
10.170752,-0.4777,-0.1106,-0.7868,0.927
10.191153,-0.4254,0.1267,-1.1612,1.243
10.212122,-0.2366,0.2804,-1.5402,1.583
10.232087,0.1338,0.2823,-2.0334,2.057
10.252928,0.49,0.4105,-2.3491,2.434
10.273299,0.9382,0.6861,-2.3308,2.605
10.292679,1.1472,1.1909,-1.6876,2.363
10.312434,1.007,1.3525,-0.9267,1.924
10.33376,1.1266,1.217,-1.149,2.018
10.35415,1.316,1.5477,-1.3732,2.452
10.374201,2.0561,1.8887,-0.2869,2.807
10.395475,3.429,2.7325,0.8529,4.467
10.414899,3.1931,2.9982,1.4409,4.611
10.435261,2.2036,1.9704,1.4267,3.282
10.455678,0.5124,0.4911,0.4474,0.839
10.474947,-1.3645,-0.9155,-0.0001,1.643
10.495325,-1.9961,-2.3093,0.8741,3.175
10.51664,-2.5142,-3.1039,2.287,4.603
10.536931,-2.8457,-3.3736,2.9166,5.29
10.562512,-3.0156,-2.7609,2.5857,4.838
10.576048,-2.2892,-2.0515,2.5606,4.001
10.597442,-0.9648,-1.0929,2.0295,2.499
10.617525,0.5054,-0.5787,1.2018,1.426
10.637181,1.6946,-0.4255,0.4931,1.815
10.674124,0.5398,0.345,0.0344,0.642
10.694378,-0.346,0.2649,-0.347,0.557
10.700502,-0.5102,0.1499,-0.426,0.681
10.718103,-0.794,-0.3484,-0.7197,1.127
10.738366,-0.95,-0.5405,-0.6742,1.284
10.773634,-1.0593,-0.1504,0.0005,1.07
10.798106,-0.8192,-0.366,0.2361,0.928
10.808298,-1.0413,-0.7059,0.2379,1.28
10.82133,-1.242,-1.0683,0.2916,1.664
10.842559,-0.9699,-1.2427,0.0842,1.579
10.869548,-0.3164,-0.9247,-0.5219,1.108
10.884356,-0.0025,-0.6278,-0.8612,1.066
10.903367,0.2929,-0.3263,-1.4209,1.487
10.92332,0.5216,-0.0039,-1.9219,1.991
10.942903,0.732,0.3335,-3.0103,3.116
10.967294,1.0816,0.2135,-2.6206,2.843
10.983261,1.2595,-0.2445,-1.792,2.204
11.00461,1.3603,-0.4758,-1.3313,1.962
11.026646,1.4249,-0.9306,-1.4222,2.218
11.046232,2.0631,-1.3792,-0.968,2.664
11.068621,3.4063,-2.0188,-1.0915,4.107
11.086493,4.4149,-3.0673,-1.0271,5.473
11.107489,2.7786,-2.5929,0.3323,3.815
11.127107,0.2809,-0.9508,0.7155,1.223
11.148348,-1.114,0.6771,1.9667,2.36
11.168358,-1.5042,1.0344,2.4066,3.021
11.188598,-1.9524,1.828,3.0999,4.094
11.208558,-2.0807,2.4604,2.3979,4.017
11.229262,-2.4236,2.2748,1.3893,3.603
11.249467,-2.2781,1.2731,1.0704,2.821
11.269582,-1.4164,-0.0711,1.132,1.815
11.289807,-0.4289,-1.126,1.431,1.871
11.310278,0.4405,-1.5705,1.3794,2.136
11.3311,0.6595,-1.1448,1.2164,1.796
11.350699,0.4216,-0.3309,0.8015,0.964
11.37695,0.1127,0.6015,0.1175,0.623
11.394103,-0.2943,1.1853,-0.1543,1.231
11.41141,-0.5573,1.5155,-0.2799,1.639
11.431772,-1.1103,1.592,-0.381,1.978
11.451867,-1.4241,1.183,0.0365,1.852
11.47708,-1.0324,0.2616,0.7124,1.281
11.49513,-0.8785,0.0449,0.6045,1.067
11.512433,-0.81,-0.0065,0.2374,0.844
11.532912,-0.7225,-0.0715,-0.2575,0.77
11.553508,-0.6549,-0.1765,-0.7493,1.011
11.574275,-0.5859,-0.3551,-1.2037,1.385
11.593392,-0.4553,-0.3611,-1.2847,1.41
11.614221,-0.3243,0.0786,-1.3678,1.408
11.634007,-0.0684,0.6468,-1.5622,1.692
11.654499,0.5077,0.8049,-1.8035,2.039
11.674918,1.2051,0.8712,-1.8236,2.353
11.695325,1.299,1.1852,-1.3887,2.241
11.715699,1.3245,1.0532,-1.4018,2.197
11.735477,1.7281,0.9302,-1.8761,2.715
11.756572,1.9536,1.3252,-2.0449,3.123
11.776444,2.8368,1.7706,-0.8339,3.446
11.797015,3.5953,2.5048,0.0806,4.383
11.817607,3.2957,3.0552,1.2228,4.657
11.836962,1.8965,2.3158,1.5374,3.365
11.85732,-0.83,0.9405,0.7695,1.472
11.877612,-2.3695,-0.6769,0.3242,2.486
11.898601,-2.4673,-2.5066,1.3678,3.774
11.919351,-2.6809,-3.311,2.4319,4.905
11.939465,-2.9647,-2.9345,3.801,5.643
11.959642,-2.3795,-1.9624,3.8462,4.93
11.979814,-1.1889,-0.907,2.6683,3.059
12.000217,0.4332,-0.4776,1.5803,1.707
12.019455,1.7284,-0.4371,0.6547,1.899
12.039844,1.6723,-0.2711,-0.0597,1.695
12.061226,0.5513,0.3494,0.1413,0.668
12.081275,-0.6262,0.3826,-0.1627,0.752
12.100437,-0.7408,0.151,-0.4467,0.878
12.121133,-0.6539,0.2042,-0.4604,0.825
12.14219,-0.4278,0.1903,-0.4563,0.654
12.162621,-0.5474,-0.2124,-0.3958,0.708
12.185889,-1.2094,-0.62,-0.2924,1.39
12.203418,-1.6261,-1.1312,0.1054,1.984
12.223235,-1.1685,-1.5713,0.1694,1.965
12.243004,-0.7951,-1.3625,-0.0247,1.578
12.263376,-0.6619,-1.0887,-0.3571,1.323
12.283108,-0.3486,-0.8202,-0.9111,1.275
12.303124,-0.0736,-0.4417,-1.4423,1.51
12.324615,0.315,0.2321,-1.9391,1.978
12.344381,0.9377,1.0762,-2.8917,3.225
12.365422,2.4897,1.0682,-3.6048,4.509
12.385099,2.772,-0.0936,-3.4028,4.39
12.404839,2.0922,-1.8998,-2.2636,3.621
12.42614,2.251,-3.5893,-0.6418,4.285
12.446085,3.4518,-3.8585,-0.1909,5.181
12.466677,3.9781,-2.9354,-0.4124,4.961
12.486084,3.3197,-1.7779,0.1284,3.768
12.506829,0.7995,0.1659,0.3955,0.907
12.526739,-1.6573,1.5739,1.5473,2.76
12.548101,-2.8144,1.4314,2.0171,3.747
12.567387,-2.9459,1.7677,3.2796,4.75
12.588506,-2.4757,2.7732,3.5766,5.159
12.607406,-1.9342,2.9033,2.867,4.516
12.62811,-1.4209,1.8732,1.8411,2.986
12.64812,-0.6646,0.4594,1.2404,1.48
12.676147,0.5367,-1.1368,0.7018,1.44
12.693821,0.7524,-1.3794,0.7048,1.722
12.70945,0.5408,-0.9892,0.8622,1.419
12.729283,0.1099,-0.201,0.7254,0.761
12.749203,-0.0883,0.5613,0.3587,0.672
12.774867,-0.7582,1.1502,-0.1946,1.391
12.790445,-1.0383,1.0705,-0.338,1.529
12.810951,-1.4509,0.8695,-0.2136,1.705
12.831489,-1.559,0.7894,0.5271,1.825
12.851782,-1.3138,0.6358,0.8385,1.683
12.875329,-0.9103,0.2972,0.6044,1.132
12.89685,-0.7235,-0.0021,-0.0012,0.724
12.913198,-0.6236,-0.1664,-0.5011,0.817
12.932466,-0.4171,-0.1794,-1.0926,1.183
12.953016,-0.3126,0.0935,-1.5846,1.618
12.974643,-0.1258,0.5118,-2.0345,2.102
12.994097,0.2615,0.5706,-2.4055,2.486
13.014046,0.7441,0.675,-2.5373,2.729
13.03541,0.9465,1.1307,-1.8251,2.346
13.054428,0.7212,1.4841,-1.0416,1.951
13.083438,0.7552,1.2159,-0.5968,1.551
13.103582,0.7854,1.3241,-0.9624,1.816
13.115361,0.9661,1.7006,-1.4705,2.447
13.135502,1.4954,2.0476,-1.7257,3.067
13.157003,3.3281,2.3049,-0.2466,4.056
13.18208,4.2257,3.2744,1.7178,5.615
13.199255,2.8281,2.8838,2.115,4.559
13.217345,1.119,1.7928,1.6145,2.659
13.237301,-0.9054,0.1245,0.6393,1.115
13.259047,-2.3347,-1.8957,0.6937,3.086
13.282202,-2.8992,-2.99,2.1819,4.702
13.299305,-3.347,-3.2646,3.5375,5.863
13.318615,-3.0973,-3.1429,3.3524,5.542
13.339269,-1.7901,-2.3892,3.2124,4.385
13.359983,-0.0759,-1.2701,2.7332,3.015
13.381687,1.371,-0.7175,1.693,2.294
13.39923,1.669,-0.3009,0.3621,1.734
13.419723,1.1738,0.1071,-0.1801,1.192
13.441412,-0.0988,0.716,-0.0351,0.724
13.461686,-0.7351,0.4484,-0.1865,0.881
13.481264,-0.8056,-0.0031,-0.5645,0.984
13.501301,-0.9294,-0.1733,-0.5069,1.073
13.521531,-1.034,-0.4253,-0.6081,1.273
13.54297,-1.1069,-0.6094,-0.5849,1.392
13.563453,-1.3066,-0.9877,-0.2273,1.654
13.582814,-1.2669,-1.632,0.1708,2.073
13.604268,-0.8619,-1.8081,0.1086,2.006
13.623115,-0.4869,-1.2438,-0.4829,1.42
13.643437,0.0465,-0.7014,-1.1422,1.341
13.66369,0.2319,-0.3365,-1.7919,1.838
13.684181,0.176,-0.08,-2.1906,2.199
13.704232,0.205,0.3316,-2.4331,2.464
13.725351,0.6823,0.4651,-2.2994,2.443
13.745306,1.3127,0.0361,-2.2216,2.581
13.766107,1.7997,-0.5223,-1.6395,2.49
13.787035,1.6527,-0.9556,-1.4555,2.401
13.806037,1.8302,-1.7583,-1.0575,2.749
13.826306,3.2708,-2.3066,-0.5769,4.044
13.846728,4.5708,-3.1071,-1.1627,5.648
13.866696,3.6707,-2.6212,-0.3199,4.522
13.888176,-0.052,-0.1355,-0.4436,0.467
13.910417,-1.1125,0.8026,0.6742,1.529
13.927679,-1.2101,0.8042,2.3802,2.789
13.948924,-1.488,1.4104,4.2003,4.674
13.968011,-2.1404,2.569,3.9846,5.202
13.988682,-2.5802,2.5461,2.3501,4.32
14.009967,-2.6225,1.6701,1.2037,3.334
14.029964,-1.6698,0.53,0.8566,1.95
14.0494,-0.134,-0.7309,0.7067,1.025
14.069539,0.9956,-1.2907,0.9192,1.871
14.090104,1.2216,-0.9124,1.026,1.838
14.10982,0.8149,-0.0107,0.9261,1.234
14.13115,-0.4017,0.8514,0.1528,0.954
14.150589,-1.0562,1.1499,-0.3661,1.604
14.171277,-1.1892,1.0525,-0.4632,1.654
14.195853,-1.2792,0.7062,-0.1814,1.472
14.211189,-1.3923,0.4641,0.5899,1.582
14.232653,-1.3203,0.1766,0.8862,1.6
14.252057,-1.0838,-0.0339,0.7623,1.325
14.272124,-1.0146,0.0351,0.217,1.038
14.292624,-0.7494,0.2179,-0.3616,0.86
14.314036,-0.6523,0.2757,-0.9571,1.191
14.33388,-0.6723,0.2354,-1.349,1.526
14.35441,-0.4616,0.3153,-1.4274,1.533
14.385526,0.2597,0.5138,-1.6378,1.736
14.403786,0.8602,0.3547,-2.1398,2.333
14.414386,1.1829,0.2438,-2.3934,2.681
14.435364,1.7129,0.4209,-2.1533,2.784
14.455645,1.5132,1.0586,-1.3657,2.297
14.48277,1.2244,1.9337,-1.1386,2.556
14.49892,1.1701,2.4202,-1.3355,3.002
14.516735,1.4774,2.619,-0.939,3.15
14.537874,3.005,2.5816,-0.0735,3.962
14.557569,3.7156,2.9104,0.9024,4.805
14.582866,1.9611,2.2411,1.6729,3.416
14.605268,0.0968,0.7929,1.3145,1.538
14.619071,-0.8707,-0.0563,0.8429,1.213
14.639165,-1.8113,-2.3031,0.6448,3
14.658587,-2.3762,-3.6711,1.5948,4.655
14.689927,-3.3472,-3.8363,3.0446,5.932
14.704932,-3.0867,-3.2124,2.9997,5.371
14.720299,-1.8553,-2.3275,3.3216,4.46
14.740213,-0.1316,-1.1816,2.8291,3.069
14.761127,1.2313,-0.2967,1.498,1.962
14.791068,1.1377,-0.1823,-0.041,1.153
14.803951,0.8299,-0.0888,-0.2475,0.871
14.821075,0.0541,0.2308,-0.2793,0.366
14.842457,0.0541,0.2308,-0.2793,0.366
14.861825,-0.7153,-0.0245,-0.4709,0.857
14.889179,-0.4656,0.1263,-0.7744,0.912
14.90707,-0.6072,-0.1023,-0.8773,1.072
14.923001,-1.001,-0.2875,-0.542,1.174
14.943771,-1.7,-0.8519,0.0674,1.903
14.963231,-1.8351,-1.4875,0.3615,2.39
14.990423,-0.8395,-1.7434,0.0915,1.937
15.008195,-0.6139,-1.3221,-0.2442,1.478
15.02608,-0.1909,-0.8862,-0.8899,1.27
15.044239,0.1186,-0.5086,-1.623,1.705
15.065161,0.4087,-0.0131,-2.6977,2.728
15.089889,0.8925,0.9594,-3.684,3.91
15.11052,1.6376,0.8701,-2.8771,3.423
15.126445,2.2159,0.1077,-2.2607,3.167
15.146048,2.0286,-0.791,-1.8259,2.842
15.167156,2.2211,-2.0701,-0.9216,3.173
15.186498,3.9164,-3.3085,-0.0925,5.128
15.207714,4.9185,-4.011,-0.3188,6.355
15.228252,3.7394,-2.6376,-0.1274,4.578
15.248043,0.581,0.1508,-0.1493,0.619
15.268078,-1.8444,1.2004,0.3233,2.224
15.290776,-2.8638,0.7796,1.5093,3.33
15.308662,-2.7016,0.5944,3.3466,4.342
15.329267,-2.2383,1.7308,4.1562,5.028
15.34998,-2.0081,2.62,3.173,4.579
15.371439,-2.4798,2.4616,1.7289,3.898
15.389575,-2.2597,1.9321,1.0273,3.146
15.41065,-0.9597,0.5796,0.8334,1.397
15.430758,0.5144,-0.817,0.7226,1.206
15.451322,1.3232,-1.2633,0.7626,1.982
15.471571,1.169,-0.3436,0.7785,1.446
15.495392,0.4482,0.6804,0.3416,0.883
15.513953,0.0229,1.3734,-0.1651,1.384
15.531816,-1.0126,1.5776,-0.393,1.915
15.552432,-1.1532,1.0103,0.0158,1.533
15.573425,-1.3106,0.3891,0.0193,1.367
15.597022,-1.453,0.2705,0.3625,1.522
15.619033,-1.2774,0.3738,0.5527,1.441
15.634293,-1.1944,0.3388,0.2559,1.268
15.655014,-0.7797,0.2232,-0.418,0.912
15.675129,-0.4541,0.0847,-0.9359,1.044
15.694571,-0.3104,0.0525,-1.5092,1.542
15.714652,-0.1879,0.1516,-1.892,1.907
15.734898,-0.0214,0.2854,-2.3148,2.332
15.756349,0.548,0.2844,-2.5772,2.65
15.775823,1.1111,0.4052,-2.4779,2.746
15.796346,1.4249,0.822,-1.8744,2.494
15.820399,1.1427,1.4643,-1.2691,2.25
15.836585,1.0389,1.543,-1.3005,2.27
15.856436,1.2456,1.7916,-1.5936,2.702
15.878579,1.3547,2.3398,-1.4503,3.068
15.899206,2.7632,2.6915,0.7087,3.922
15.918414,3.7324,3.3389,1.7527,5.306
15.938185,3.2173,3.3847,2.3001,5.205
15.958311,1.4563,1.609,1.6324,2.716
15.978828,-0.3927,-0.305,0.6803,0.843
16.001028,-2.0675,-2.1347,0.5059,3.015
16.018347,-2.7573,-3.4973,1.558,4.718
16.038864,-2.9866,-4.0988,3.1785,5.985
16.059309,-2.6873,-3.8273,4.0184,6.166
16.079847,-2.0046,-2.3469,4.0341,5.079
16.099615,-0.6397,-1.0802,2.9926,3.245
16.119656,0.5673,-0.3106,1.8869,1.995
16.140442,0.7912,0.2163,0.1804,0.84
16.161087,0.3093,0.6702,-0.447,0.863
16.181047,-0.3915,0.7166,-0.6687,1.055
16.20226,-0.716,0.2329,-0.6516,0.996
16.222783,-0.7626,-0.2043,-0.6829,1.044
16.243144,-0.7115,-0.2697,-0.6689,1.013
16.262096,-0.5516,-0.4646,-0.8442,1.11
16.290399,-0.8446,-1.265,-0.4742,1.593
16.30583,-1.0491,-1.6778,-0.1739,1.986
16.32304,-1.1556,-1.9203,0.0384,2.242
16.344248,-0.8922,-1.6432,0.1064,1.873
16.364067,-0.5742,-1.3268,-0.164,1.455
16.390074,0.1343,-0.4374,-1.1171,1.207
16.412588,0.1522,0.2439,-1.9035,1.925
16.424564,0.0901,0.6612,-2.3175,2.412
16.445233,0.3867,0.9938,-3.195,3.368
16.466552,1.3518,0.5893,-2.5124,2.913
16.489125,1.9054,-0.248,-1.6874,2.557
16.506238,1.8479,-0.8149,-1.4659,2.496
16.527435,1.904,-2.0075,-1.1487,2.996
16.5473,2.3779,-2.487,-1.0492,3.597
16.567787,4.1754,-2.5775,-1.2801,5.071
16.596375,4.1052,-2.623,0.4689,4.894
16.61745,-0.0789,-0.7449,0.1796,0.77
16.627223,-1.0718,0.181,1.176,1.601
16.648642,-2.4019,1.4753,2.5571,3.806
16.669131,-2.7778,2.1298,3.5721,5.001
16.697825,-2.7502,2.6597,3.1975,4.986
16.718928,-2.2807,2.58,1.9971,3.981
16.728608,-2.0011,2.2792,1.5527,3.407
16.749082,-0.9258,1.1301,1.2611,1.93
16.770632,0.4243,-0.3287,0.8511,1.006
16.796003,1.5771,-1.7994,0.5878,2.464
16.82128,1.0695,-1.0843,1.1654,1.918
16.830114,0.6311,-0.699,1.0815,1.434
16.850532,-0.1039,0.2306,0.5415,0.598
16.871319,-0.569,0.9225,-0.2376,1.11
16.895942,-1.6706,1.3217,-0.2562,2.146
16.914101,-1.7182,1.1159,0.031,2.049
16.932396,-1.5986,0.6857,0.4301,1.792
16.952644,-1.5862,0.3871,0.8242,1.829
16.973282,-1.3905,0.4923,1.1067,1.844
16.995321,-1.1375,0.6694,0.3745,1.372
17.017535,-0.7277,0.4502,-0.5209,1.002
17.036383,-0.4166,0.1077,-1.1533,1.231
17.059053,-0.2911,-0.0499,-1.6132,1.64
17.080682,-0.211,0.3274,-2.0215,2.059
17.15372,-0.2468,0.2565,-1.1265,2.052
17.18954,0.5612,1.6542,1.2654,1.486
17.23215,-0.6891,1.1625,0.3698,1.135
