time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
16.128684,5.8261,-0.0811,3.5676,6.832
16.14928,7.8616,-1.494,3.2112,8.623
16.169574,7.1912,-4.2392,2.8576,8.823
16.189461,5.593,-4.4527,2.4132,7.545
16.20991,2.903,-2.4067,0.0711,3.772
16.231231,-1.5113,0.3708,-0.8948,1.795
16.261215,-2.5643,0.5057,0.2557,2.626
16.277549,-1.89,-0.7357,1.5017,2.524
16.290824,-1.5981,-1.6025,2.1456,3.119
16.311324,-2.045,-1.9872,2.8537,4.034
16.332394,-2.6856,-1.8044,2.4712,4.071
