time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
9.305664,-0.02,0.0029,-0.0286,0.035
9.326156,0.0133,-0.0014,-0.0136,0.019
9.346895,-0.0011,-0.0056,-0.0037,0.007
9.366514,-0.0102,0.0088,0.0013,0.014
9.393435,0.009,0.0136,0.0018,0.016
9.407205,0.0137,0.0041,0.0068,0.016
9.42804,0.004,-0.0049,0.0116,0.013
9.447576,0.0042,0.0097,0.0115,0.016
9.467971,0.0231,0.005,0.0162,0.029
9.493268,0.0042,0.0008,0.0077,0.009
9.50935,-0.0047,-0.0082,0.0086,0.013
9.528876,0.0006,-0.0031,-0.0185,0.019
9.550055,-0.0037,0.0018,-0.0168,0.017
9.569536,-0.0033,-0.0025,-0.0008,0.004
9.600677,-0.0071,-0.0209,0.0108,0.025
9.613196,-0.0018,-0.0065,-0.0118,0.014
9.631307,-0.0014,0.017,-0.0149,0.023
9.651335,-0.0149,0.0118,0.0154,0.024
9.671091,-0.0047,-0.0075,-0.0031,0.009
9.700332,0.01,-0.0123,-0.0206,0.026
9.716045,0.0006,-0.0121,-0.0004,0.012
9.731761,-0.0083,-0.0024,-0.0086,0.012
9.752702,-0.0029,0.007,-0.0027,0.008
9.773606,-0.0022,0.0068,-0.0156,0.017
9.798875,0.0125,0.0065,0.0051,0.015
9.813311,-0.0015,-0.003,-0.0038,0.005
9.833953,-0.0012,0.0018,0.0115,0.012
9.853897,0.0088,-0.0075,-0.0015,0.012
9.875635,0.0088,-0.0026,0.0041,0.01
9.895627,-0.0195,-0.0071,0.0047,0.021
9.916031,-0.0235,0.0119,-0.0044,0.027
9.935017,0.0383,0.0211,-0.0083,0.045
9.955756,0.0513,0.0256,0.04,0.07
9.975581,0.0316,0.0069,0.0266,0.042
9.997335,-0.0057,-0.007,-0.0277,0.029
10.01668,-0.0278,0.0021,-0.0429,0.051
10.037496,-0.0169,0.0063,-0.0164,0.024
10.057215,-0.0114,0.0104,-0.0051,0.016
10.077171,-0.0246,0.0054,0.0098,0.027
10.097786,-0.014,-0.0134,0.0198,0.028
10.117866,-0.0226,-0.0227,0.0158,0.036
10.137879,0.0017,-0.0177,0.0113,0.021
10.159665,-0.0122,-0.0078,0.0069,0.016
10.179656,0.0167,-0.0077,-0.0113,0.022
10.205993,0.0071,0.0015,-0.0103,0.013
10.219722,0.0167,0.0061,-0.005,0.018
10.240166,0.0069,0.0011,-0.0232,0.024
10.260978,-0.0073,0.0057,-0.0272,0.029
10.280894,0.0022,0.0052,-0.0125,0.014
10.304506,-0.0023,-0.0002,-0.0169,0.017
10.320477,-0.0115,0.0089,-0.0119,0.019
10.341798,-0.0113,0.0085,0.0072,0.016
10.361281,-0.0064,0.0127,0.016,0.021
10.382293,0.0029,0.0125,0.0105,0.017
10.405588,0.0121,0.0032,-0.004,0.013
10.422201,0.0023,-0.011,0.0006,0.011
10.442753,0.0114,0.0174,-0.0041,0.021
10.463259,0.0017,0.003,-0.0085,0.009
10.48396,-0.0075,-0.0113,0.0014,0.014
10.503013,-0.012,-0.0063,-0.0082,0.016
10.523141,-0.0117,0.0031,0.0012,0.012
10.543701,-0.0114,-0.0063,0.0012,0.013
10.564989,0.0029,-0.0013,0.0013,0.003
10.584596,0.0123,-0.0012,-0.0172,0.021
10.605654,-0.0016,0.0035,0.0074,0.008
10.62565,-0.0012,-0.0011,0.0029,0.003
10.645786,0.0037,0.0039,-0.0061,0.008
10.665951,0.0034,-0.0055,-0.0105,0.012
10.686388,-0.0063,0.0041,-0.0199,0.021
10.713137,0.0078,-0.0052,-0.0009,0.009
10.729828,-0.011,-0.0003,-0.0008,0.011
10.747572,-0.0155,-0.0051,0.0088,0.019
10.767709,-0.0057,-0.0003,0.0039,0.007
10.787973,-0.0011,-0.0002,0.0042,0.004
10.813097,-0.0105,-0.0048,0.0086,0.014
10.828694,-0.0102,-0.0002,-0.0107,0.015
10.84887,0.0138,0.0186,-0.0151,0.028
10.86935,0.0415,0.0277,-0.01,0.051
10.903603,0.0118,-0.005,0.0049,0.014
10.916345,-0.0212,-0.0237,-0.0228,0.039
10.92961,-0.0064,-0.0092,-0.0546,0.056
10.950485,-0.0199,-0.0047,-0.0343,0.04
10.971292,-0.0195,0.0004,-0.005,0.02
11.000382,-0.0136,-0.0047,0.0425,0.045
11.013536,-0.0034,-0.0094,0.0376,0.039
11.031046,0.0019,-0.0044,0.0285,0.029
11.052191,-0.0114,-0.0228,0.0106,0.028
11.072928,0.008,-0.0081,0.0162,0.02
11.0996,0.0081,0.0059,-0.0019,0.01
11.112074,0.0128,-0.0037,-0.0248,0.028
11.13317,-0.0065,0.0057,-0.014,0.016
11.15313,-0.011,-0.0039,-0.0226,0.025
11.173774,-0.0012,0.0055,-0.0171,0.018
11.198496,-0.0059,0.0189,-0.0071,0.021
11.214366,-0.0104,0.0137,-0.0164,0.024
11.235305,-0.0053,0.013,0.0078,0.016
11.254404,0.0091,-0.0065,0.017,0.02
11.275441,0.0089,0.012,0.0073,0.017
11.298269,-0.0006,0.0065,-0.0021,0.007
11.314986,-0.0051,-0.0076,0.0169,0.019
11.336338,0.0045,0.0019,0.0213,0.022
11.356042,0.0089,0.0018,0.007,0.011
11.377392,-0.0006,-0.0075,-0.0113,0.014
11.407032,-0.0096,-0.0115,-0.0004,0.015
11.421581,-0.0139,-0.0161,-0.009,0.023
11.436392,-0.0087,-0.0065,-0.0179,0.021
11.457387,-0.0035,-0.016,-0.0029,0.017
11.478426,0.0108,0.0079,-0.0029,0.014
11.506209,0.0013,-0.0017,0.0022,0.003
11.528571,-0.0037,0.0029,-0.0076,0.009
11.537772,0.0011,-0.0021,0.0114,0.012
11.558469,0.0059,0.0074,-0.0077,0.012
11.579304,0.0009,-0.0067,-0.0027,0.007
11.603876,-0.0085,0.0028,0.0108,0.014
11.618742,0.0152,0.0071,-0.0132,0.021
11.640136,0.0007,0.0068,-0.0225,0.024
11.660562,-0.0088,0.0068,-0.0036,0.012
11.680578,-0.0087,0.0022,0.0056,0.011
11.704119,0.0102,0.0114,-0.0039,0.016
11.720871,0.0192,-0.0029,0.0194,0.027
11.740351,-0.019,-0.0168,0.0046,0.026
11.761706,-0.004,0.0072,-0.0103,0.013
11.781861,0.0429,-0.0022,-0.0107,0.044
11.805238,0.0554,0.0077,0.0368,0.067
11.822358,-0.0023,-0.02,0.0131,0.024
11.842053,-0.0209,-0.024,-0.0429,0.053
11.863465,-0.0298,0.0138,-0.0322,0.046
11.88473,-0.0103,0.0135,0.0066,0.018
11.905177,-0.0241,0.0037,0.02,0.032
11.924978,-0.0093,-0.0108,0.0242,0.028
11.945463,0.0053,-0.0251,0.0281,0.038
11.96535,-0.0089,-0.02,0.0274,0.035
11.985557,0.0008,-0.0008,0.0123,0.012
12.00688,0.01,0.0085,0.0019,0.013
12.026032,0.0142,0.0176,-0.0126,0.026
12.047363,0.0184,0.0077,-0.0125,0.024
12.068083,-0.001,0.0123,-0.0126,0.018
12.087877,-0.0059,0.0118,-0.0124,0.018
12.111468,0.0035,-0.0028,-0.0317,0.032
12.128018,-0.0063,0.0015,-0.0037,0.007
12.14869,-0.0064,0.0058,-0.0048,0.01
12.168221,-0.0066,0.01,0.0177,0.021
12.189341,-0.0022,0.0048,0.0259,0.026
12.210234,-0.0025,0.0045,0.0152,0.016
12.229582,0.0065,0.0043,0.009,0.012
12.249542,0.0012,-0.0003,0.0503,0.05
12.270507,0.02,0.014,-0.0077,0.026
12.290004,0.0053,0.0043,-0.0023,0.007
12.310395,-0.0042,-0.0006,-0.0344,0.035
12.330481,-0.0135,-0.0102,-0.0289,0.033
12.351056,-0.0275,-0.0197,0.0043,0.034
12.371961,-0.0128,-0.0009,-0.0107,0.017
12.391851,0.0059,-0.0058,0.0119,0.015
12.412077,0.0053,-0.0012,-0.017,0.018
12.432667,-0.0234,0.0077,0.0109,0.027
12.4524,-0.014,0.0025,-0.0101,0.017
12.47268,0.009,0.0114,-0.0071,0.016
12.493293,0.0172,0.0107,-0.0089,0.022
12.518878,-0.0077,0.0149,-0.0021,0.017
12.534037,-0.0083,0.005,-0.0086,0.013
12.555646,0.0003,0.0042,0.0123,0.013
12.574438,-0.0048,0.0037,-0.0131,0.014
12.594657,0.0038,0.0173,0.0136,0.022
12.616283,0.0028,-0.002,0.0063,0.007
12.635873,-0.0262,-0.0024,0.004,0.027
12.655769,0.0114,0.007,-0.0079,0.016
12.676143,0.0427,0.0214,0.0133,0.05
12.711119,0.0013,-0.0063,-0.0138,0.015
12.721232,-0.013,-0.0061,-0.0375,0.04
12.73634,-0.0129,0.0079,-0.0419,0.045
12.757737,-0.0036,0.0122,-0.0372,0.039
12.778466,-0.023,-0.0163,0.0183,0.034
12.808586,-0.0268,-0.0255,0.0469,0.06
12.820005,-0.0171,-0.0112,0.0217,0.03
12.838802,0.0158,-0.0206,0.0009,0.026
12.860027,0.0197,-0.0061,0.0001,0.021
12.88017,0.0048,0.0125,0.018,0.022
12.908042,0.0092,0.0163,0.0068,0.02
12.919602,0.0232,0.0162,0.0064,0.029
12.940463,0.0174,-0.0028,0.0155,0.023
12.961809,-0.016,0.0063,-0.0317,0.036
12.981291,-0.0155,-0.0037,-0.0219,0.027
13.00774,-0.0011,-0.0089,0.0069,0.011
13.02142,-0.0153,0.0051,0.0072,0.018
13.041949,-0.0193,0.0048,0.0215,0.029
13.06182,0.0097,0.0093,0.017,0.022
13.082552,-0.0045,0.0139,-0.0013,0.015
13.105754,0.0098,0.0044,-0.0003,0.011
13.122394,0.0145,-0.0144,0.0049,0.021
13.142819,0.0144,0,-0.0041,0.015
13.163713,0.019,0.0051,-0.0127,0.023
13.185051,-0.0093,0.0054,-0.007,0.013
13.214046,-0.0084,-0.0038,-0.0193,0.021
13.228002,-0.0033,-0.0134,0.0003,0.014
13.245466,-0.0032,-0.0135,0.0012,0.014
13.265371,-0.0074,0.001,0.0164,0.018
13.285211,-0.0017,-0.0035,0.017,0.017
13.313721,0.0128,0.0066,-0.0104,0.018
13.327009,0.0033,-0.0122,-0.0046,0.013
13.346429,0.0034,-0.0069,-0.0083,0.011
13.367092,-0.001,0.0075,0.0069,0.01
13.3869,0.0039,0.0072,0.0075,0.011
13.41402,0.0041,0.0071,0.0233,0.025
13.427872,-0.0049,-0.0023,-0.0089,0.01
13.448435,-0.0135,0.0165,-0.0072,0.023
13.468343,-0.0178,0.0162,-0.0016,0.024
13.488142,-0.0123,0.0065,-0.0055,0.015
13.512722,0.0164,0.002,-0.0237,0.029
13.528833,0.0349,0.0165,-0.0088,0.04
13.549204,0.0389,-0.0018,0.0397,0.056
13.569178,0.0055,-0.0196,-0.0059,0.021
13.589624,-0.0125,-0.0186,-0.036,0.042
13.614546,-0.0206,0.0055,-0.0233,0.032
13.629721,-0.0152,0.0056,-0.022,0.027
13.650059,-0.0287,0.006,0.0168,0.034
13.671861,-0.0131,-0.0035,0.0261,0.029
13.69163,-0.003,-0.0036,0.0264,0.027
13.711791,0.0022,-0.0128,0.027,0.03
13.731231,0.0074,0.0017,0.0135,0.015
13.751682,0.003,-0.0027,-0.014,0.015
13.772059,0.0125,0.0114,0.0017,0.017
13.792127,0.017,0.0018,-0.0116,0.021
13.812647,0.0076,-0.0122,-0.0149,0.021
13.832874,-0.0015,0.0115,-0.0181,0.021
13.853868,-0.0011,0.0065,-0.012,0.014
13.874742,-0.0147,0.0062,-0.0154,0.022
13.895597,-0.0143,-0.0036,-0.0145,0.021
13.918659,-0.0136,0.0055,0.0147,0.021
13.935355,-0.0083,0.0194,0.0104,0.024
13.956427,0.0107,-0.0047,0.0152,0.019
13.976654,0.0104,0.005,0.0057,0.013
13.997453,0.0103,0.0004,0.006,0.012
14.018044,0.0053,-0.0042,0.016,0.017
14.038306,0.0051,-0.0089,-0.0028,0.011
14.058248,0.0051,-0.0088,-0.002,0.01
14.079427,-0.0136,-0.0038,0.0082,0.016
14.099927,-0.0129,-0.0086,-0.0008,0.016
14.119806,0.0018,-0.0037,-0.0145,0.015
14.139312,-0.0074,-0.0082,-0.0043,0.012
14.159793,0.0025,0.0015,-0.0036,0.005
14.179966,0.0214,0.0063,-0.0029,0.022
14.200396,0.002,0.0014,-0.0164,0.017
14.227729,-0.0164,-0.0038,-0.0061,0.018
14.241257,-0.0019,0.0009,0.0034,0.004
14.261647,-0.002,0.0053,-0.0109,0.012
14.281787,-0.0163,-0.0088,-0.0013,0.019
14.302282,-0.0019,0.0059,0.0083,0.01
14.322109,0.0073,-0.0037,0.0129,0.015
14.342798,-0.0114,0.0105,-0.0104,0.019
14.362745,-0.0059,0.0105,-0.0194,0.023
14.383173,0.0366,0.0106,-0.0002,0.038
14.41986,0.0253,-0.0169,0.01,0.032
14.434583,-0.0031,-0.0209,-0.0407,0.046
14.447387,-0.0215,-0.011,-0.0387,0.046
14.465105,-0.0158,0.0129,-0.023,0.031
14.485442,-0.0155,0.0173,-0.013,0.027
14.518662,-0.0239,-0.0066,0.0388,0.046
14.53201,-0.009,-0.0162,0.024,0.03
14.546526,-0.0039,-0.0066,0.0095,0.012
14.566893,0.0059,-0.0155,0.024,0.029
14.586203,0.0106,-0.0149,0.0195,0.027
14.615551,0.0107,-0.0003,-0.0179,0.021
14.626792,0.0154,-0.0003,-0.0079,0.017
14.647258,0.0058,0.0044,-0.0072,0.01
14.668869,0.0012,0.0185,-0.0204,0.028
14.689459,-0.008,0.0088,-0.015,0.019
14.714919,-0.0174,0.0086,-0.0146,0.024
14.728532,0.0017,0.0131,-0.0097,0.016
14.749439,-0.0124,0.0079,0.0045,0.015
14.768929,-0.0024,0.0122,0.0092,0.015
14.789956,-0.0022,0.0122,0.0092,0.015
14.812906,0.0072,-0.0068,0.0278,0.03
14.829703,0.0069,-0.0015,-0.0059,0.009
14.850521,0.0113,0.0034,-0.0012,0.012
14.87041,0.0064,0.0083,-0.0293,0.031
14.890753,0.0016,0.0037,-0.0002,0.004
14.912551,-0.0122,0.0088,0.0002,0.015
14.932256,-0.0073,0.004,-0.0044,0.009
14.952353,-0.0113,0.0039,0.0057,0.013
14.973271,0.0125,-0.0106,0.0007,0.016
14.992713,-0.0019,-0.0152,-0.0085,0.018
15.024153,-0.006,0.0037,-0.0035,0.008
15.039025,-0.0011,0.004,0.0011,0.004
15.053569,0.0082,-0.0055,0.0102,0.014
15.074471,0.0031,-0.0056,-0.0044,0.008
15.095409,0.0028,0.0133,-0.0045,0.014
15.121776,-0.002,0.0131,0.0189,0.023
15.135139,-0.002,0.0033,-0.0052,0.006
15.155238,-0.0068,-0.0062,-0.0102,0.014
15.174915,-0.0066,-0.0015,-0.0104,0.012
15.196106,0.0028,0.0127,0.0038,0.014
15.223585,-0.0117,-0.0111,0.0076,0.018
15.241615,-0.0208,0.008,0.0216,0.031
15.256081,-0.0015,0.0033,-0.0073,0.008
15.276444,0.0407,0.0177,-0.0172,0.048
15.297498,0.0485,0.0033,0.0351,0.06
15.319046,-0.0088,-0.0196,-0.026,0.034
15.338079,-0.0319,-0.0049,-0.0434,0.054
15.357543,-0.0123,0.0044,-0.0047,0.014
15.379629,-0.0166,0.0134,-0.005,0.022
15.39929,-0.0256,-0.0152,0.0229,0.038
15.420196,-0.0153,-0.0104,0.0177,0.026
15.439417,-0.0006,-0.0198,0.0026,0.02
15.459748,0.0042,-0.0198,0.0069,0.021
15.481196,0.018,0.0085,0.0108,0.023
15.500071,0.0176,-0.0057,-0.0182,0.026
15.520651,-0.0021,0.013,-0.0228,0.026
15.540585,-0.0071,0.0123,-0.009,0.017
15.561868,0.0021,0.0023,-0.0147,0.015
15.581701,0.0064,0.007,-0.034,0.035
15.601611,-0.0081,0.0067,-0.0155,0.019
15.621839,-0.0085,0.0109,0.0026,0.014
15.641958,-0.0087,0.0008,0.0154,0.018
15.662285,0.0053,-0.0089,0.0092,0.014
15.683192,0,0.0006,0.0031,0.003
15.704212,0.0135,0.0055,0.0061,0.016
15.725078,0.0079,0.015,0.018,0.025
15.743459,0.0073,0.0007,0.0025,0.008
15.76397,-0.0029,-0.0086,-0.0084,0.012
15.78456,0.0013,-0.0037,0.0143,0.015
15.805729,-0.0085,0.0055,-0.0066,0.012
15.826153,-0.0041,0.0006,0.0016,0.004
15.845649,0,0.0005,-0.0044,0.004
15.865657,-0.0006,-0.0089,-0.0054,0.01
15.887198,-0.0153,-0.0232,0.0073,0.029
15.907282,-0.0062,0.0004,0.0099,0.012
15.926802,0.0074,0.0048,-0.0208,0.023
15.947002,0.0063,0.0094,-0.0082,0.014
15.968291,-0.0044,0.0043,0.0039,0.007
15.987164,-0.0002,-0.0005,-0.0024,0.002
16.007869,0.0037,-0.0009,-0.005,0.006
16.028285,-0.0159,-0.0009,-0.0069,0.017
16.048302,0.0069,0.0035,-0.0044,0.009
16.068741,-0.0033,0.0029,-0.0068,0.008
16.089948,0.0006,0.0024,0.0052,0.006
16.109659,-0.005,-0.0026,-0.002,0.006
16.128992,-0.0056,-0.0073,-0.0044,0.01
16.150373,0.0124,-0.0072,-0.0019,0.014
16.169914,0.0112,-0.0073,0.0047,0.014
16.191004,-0.018,-0.0027,0.002,0.018
16.225622,0.0284,0.0164,-0.0256,0.042
16.237476,0.0504,0.0169,-0.0034,0.053
16.250777,0.0297,0.0171,0.033,0.048
16.271854,-0.0043,-0.0017,-0.0252,0.026
16.292551,-0.0046,0.0073,-0.0348,0.036
16.322831,-0.0241,-0.0119,0.0109,0.029
16.335958,-0.0383,-0.0304,0.0328,0.059
16.352442,-0.0238,-0.0204,0.0355,0.047
16.373771,-0.0282,-0.0106,0.0282,0.041
16.394498,0.0005,-0.0056,0.0316,0.032
16.422413,0.033,-0.0049,0.0069,0.034
16.435111,0.0274,0.0094,0.0207,0.036
16.454713,0.008,0.0092,-0.0122,0.017
16.475351,0.008,0.0134,0.003,0.016
16.495254,-0.0014,-0.0012,0.0135,0.014
16.521712,-0.0007,0.0126,-0.0231,0.026
16.53494,-0.0005,-0.0021,-0.0078,0.008
16.555343,-0.0051,0.0024,-0.0164,0.017
16.576812,-0.0143,-0.0074,-0.0013,0.016
16.596535,-0.0089,-0.0078,0.023,0.026
16.620434,-0.0082,0.0061,0.0096,0.014
16.636522,0.0017,0.0059,-0.009,0.011
16.657567,0.0112,0.0059,0.0199,0.024
16.676902,0.016,-0.0033,0.0203,0.026
16.698737,0.0253,-0.0124,-0.0124,0.031
16.721485,0.0109,-0.0028,0.0078,0.014
16.73853,-0.0029,0.0019,0.014,0.014
16.758645,-0.0118,-0.0169,-0.0039,0.021
16.780098,-0.0015,-0.0118,-0.0114,0.017
16.800572,-0.0194,0.0026,-0.0095,0.022
16.8196,-0.0278,-0.0019,0.0062,0.029
16.84014,0.0158,-0.0064,0.0118,0.021
16.860906,0.0204,-0.0012,0.008,0.022
16.881967,0.011,0.0132,0.005,0.018
16.901163,0.0161,0.0083,0.0017,0.018
16.921189,0.021,0.013,-0.0061,0.025
16.942316,-0.0118,-0.0016,-0.0185,0.022
16.961987,-0.0113,0.0172,-0.0169,0.027
16.982495,-0.0108,0.0119,-0.0159,0.023
17.00244,-0.0054,0.0067,-0.0005,0.009
17.027879,0.0046,0.0019,-0.0083,0.01
17.043383,-0.0045,-0.0122,-0.0025,0.013
17.064137,-0.0135,-0.007,-0.0009,0.015
17.0846,0.006,-0.0065,0.0239,0.025
17.103679,-0.0081,-0.0157,0.0097,0.02
17.125736,0.0022,0.0086,-0.0036,0.01
17.144713,0.0258,0.0091,-0.017,0.032
17.165106,0.0297,0.0098,0.0314,0.044
17.185725,0.025,-0.0179,0.0141,0.034
17.20632,-0.0028,-0.0122,-0.0346,0.037
17.2264,-0.0347,-0.0024,-0.0214,0.041
17.246232,-0.0093,-0.0023,-0.0238,0.026
17.266887,-0.0038,-0.0022,0.0202,0.021
17.286997,-0.0126,-0.0116,0.0115,0.021
17.307953,-0.016,-0.0021,0.0173,0.024
17.327834,-0.0057,-0.0021,0.0368,0.037
17.348016,0.0279,0.0124,0.0183,0.036
17.36758,0.0041,0.0028,0.0007,0.005
17.387621,0.0045,-0.0066,-0.0069,0.011
17.407851,0,0.0076,-0.0006,0.008
17.428039,0.0049,-0.0018,-0.0088,0.01
17.448992,-0.0091,-0.0063,-0.0216,0.024
17.468609,-0.0038,0.0034,-0.0346,0.035
17.490123,0.0013,-0.0012,-0.0237,0.024
17.510768,-0.0079,0.008,-0.0138,0.018
17.534284,0.0021,0.0077,0.0106,0.013
17.550497,-0.0024,0.0076,0.0061,0.01
17.571104,-0.0022,0.0027,0.0298,0.03
17.591812,0.0121,0.0123,0.0151,0.023
17.611655,0.0024,-0.0067,0.0055,0.009
17.632365,0.0118,0.0079,0.0057,0.015
17.651596,0.0021,-0.0015,-0.0176,0.018
17.672019,-0.0025,-0.0013,-0.0026,0.004
17.692516,-0.0069,-0.0011,-0.016,0.017
17.713896,0.0029,-0.0102,-0.0105,0.015
17.734134,-0.0205,0.0087,-0.005,0.023
17.753321,-0.0244,-0.0009,0.019,0.031
17.774561,0.014,-0.0007,-0.0003,0.014
17.793933,0.0088,-0.0004,0.0001,0.009
17.814479,0.0087,-0.0098,0.0005,0.013
17.835639,-0.0009,-0.0047,-0.0184,0.019
17.85535,-0.0009,-0.0044,-0.0084,0.01
17.876586,0.0039,0.0004,-0.0131,0.014
17.895682,-0.0103,0.0003,-0.0032,0.011
17.917265,-0.0054,0.0051,-0.0125,0.015
17.936028,-0.01,0.0145,-0.0027,0.018
17.956468,-0.0192,0.0146,-0.007,0.025
17.978314,0.0188,-0.0088,0.0029,0.021
17.997709,0.0186,0.0056,0.0081,0.021
18.026556,-0.0051,-0.0084,0.013,0.016
18.037511,-0.0236,0.0203,0.0084,0.032
18.05866,0.0008,0.0013,-0.0104,0.011
18.07826,0.0384,0.0111,-0.02,0.045
18.098295,0.0371,0.016,0.0327,0.052
18.131639,-0.0052,-0.0162,-0.0405,0.044
18.2564,0.0265,0.0056,0.0029,0.065
