time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
9.432945,-0.0097,0.004,-0.003,0.011
9.449711,0.0003,-0.003,0.0295,0.03
9.467342,0.0574,0.0297,0.0505,0.082
9.487213,0.1136,-0.0466,0.0114,0.123
9.522884,-0.039,-0.0311,0.0495,0.07
9.532886,0.0087,-0.0369,0.0977,0.105
9.553338,0.1122,0.0216,0.054,0.126
9.566738,0.1272,0.0413,-0.0999,0.167
9.585856,0.0335,0.0132,-0.2033,0.207
9.61523,-0.0843,-0.063,0.0249,0.108
9.627632,-0.0177,-0.0822,0.1642,0.185
9.646902,-0.0151,-0.0066,0.1302,0.131
9.671832,0.0772,-0.0252,-0.0186,0.083
9.709297,-0.1375,0.0484,-0.0474,0.153
9.709956,-0.1375,0.0484,-0.0474,0.153
9.728516,-0.0677,-0.0108,0.0883,0.112
9.749349,0.0573,-0.0186,0.1028,0.119
9.784378,-0.104,-0.02,-0.0829,0.135
9.807999,-0.0603,0.0192,-0.0081,0.064
9.819436,0.0066,-0.0075,0.0577,0.059
9.837985,0.0935,-0.0027,0.041,0.102
9.853992,0.0526,0.012,-0.0353,0.064
9.87133,-0.0181,0.0453,-0.1297,0.139
9.891682,0.0188,0.0859,-0.0181,0.09
9.930851,0.0505,0.0494,0.0725,0.101
9.931766,0.0505,0.0494,0.0725,0.101
9.951956,-0.0278,-0.0275,0.0645,0.075
9.976598,-0.1176,0.0096,0.1235,0.171
10.016912,-0.004,-0.0683,0.0763,0.103
10.01761,0.049,-0.0907,0.0523,0.116
10.03247,0.0219,-0.0319,-0.0705,0.08
10.05352,-0.0464,-0.0319,-0.0707,0.09
10.073816,0.034,-0.0171,-0.0955,0.103
10.093737,0.0923,-0.0378,-0.1554,0.185
10.117243,0.0369,0.055,-0.1221,0.139
10.144226,0.0433,-0.001,-0.0287,0.052
10.160507,0.0275,-0.017,0.0093,0.034
10.177365,0.0207,-0.0454,-0.012,0.051
10.214124,-0.014,0.0437,0.1759,0.182
10.238254,0.0443,-0.0796,0.1554,0.18
10.238983,0.0514,-0.0639,0.1331,0.156
10.258084,0.0383,0.013,-0.1138,0.121
10.279846,0.0779,0.0823,-0.1301,0.173
10.315264,0.0123,0.0288,0.1305,0.134
10.341525,-0.0561,-0.0416,0.0791,0.105
10.342193,-0.0561,-0.0416,0.0791,0.105
10.361734,-0.0383,0.0382,-0.0838,0.1
10.379555,0.0391,0.1009,-0.0984,0.146
10.415581,0.0391,0.0499,-0.001,0.063
10.440543,-0.0175,-0.1277,-0.0551,0.14
10.44113,-0.0175,-0.1277,-0.0551,0.14
10.461166,-0.1574,0.0255,-0.0105,0.16
10.481327,0.0045,0.0029,0.1013,0.101
10.51627,-0.0223,0.0124,-0.0558,0.061
10.542866,-0.0843,-0.1175,-0.091,0.171
10.543492,-0.0843,-0.1175,-0.091,0.171
10.563044,-0.0612,0.0575,0.0869,0.121
10.584086,0.1311,0.002,0.0899,0.159
10.619619,0.0067,0.0128,-0.1606,0.161
10.641945,-0.0035,0.0846,0.0027,0.085
10.647327,0.0032,0.0779,0.0405,0.088
10.666178,0.0438,0.0149,0.0455,0.065
10.686586,0.0192,0.0216,0.0397,0.049
10.718473,-0.0461,-0.0156,0.0502,0.07
10.743258,-0.0183,0.0158,0.0869,0.09
10.748889,0.0018,0.0031,0.0722,0.072
10.76702,0.0243,0.0237,-0.0674,0.075
10.787158,-0.0048,0.0373,-0.0755,0.084
10.819724,-0.027,-0.0144,0.0658,0.073
10.854964,-0.0297,-0.0293,0.0065,0.042
10.855537,-0.0297,-0.0293,0.0065,0.042
10.868379,-0.0071,-0.0557,-0.0773,0.096
10.889199,0.0008,-0.0581,-0.0947,0.111
10.925887,-0.0183,-0.0276,0.0079,0.034
10.952962,0.0587,-0.0517,-0.1142,0.138
10.953535,0.0587,-0.0517,-0.1142,0.138
10.969226,0.0257,0.0079,-0.0822,0.086
10.989749,0.0872,0.0181,0.0698,0.113
11.024413,-0.0897,0.0177,0.0709,0.116
11.065158,0.1086,0.0724,-0.0737,0.15
11.065829,0.1086,0.0724,-0.0737,0.15
11.070468,0.1385,0.0803,-0.042,0.166
11.091071,0.0384,0.117,-0.0186,0.125
11.123551,-0.0181,-0.0689,0.0762,0.104
11.165286,0.0216,-0.0403,-0.0218,0.051
11.165872,0.0216,-0.0403,-0.0218,0.051
11.17478,0.0353,0.01,-0.0232,0.043
11.194649,-0.0451,0.0005,-0.064,0.078
11.225764,-0.0323,-0.1408,-0.0212,0.146
11.255994,-0.0443,0.0168,0.0008,0.047
11.256825,-0.0443,0.0168,0.0008,0.047
11.275143,0.0173,0.0446,0.0107,0.049
11.294855,0.0473,-0.0396,-0.0751,0.097
11.32678,0.0192,-0.0515,-0.0591,0.081
11.358943,0.0949,0.0236,0.1399,0.171
11.359546,0.0949,0.0236,0.1399,0.171
11.375891,0.1318,-0.0153,0.0586,0.145
11.397017,0.0235,-0.0091,-0.0719,0.076
11.427687,0.0212,0.0245,0.0037,0.033
11.462533,0.015,-0.0074,0.0201,0.026
11.463329,0.015,-0.0074,0.0201,0.026
11.47825,0.0153,0.0198,-0.0621,0.067
11.498064,0.0446,0.0759,-0.0297,0.093
11.518463,0.0251,0.0099,-0.0181,0.033
11.541178,-0.0444,0.0309,0.0102,0.055
11.564237,0.013,0.0209,0.0373,0.045
11.578992,0.0199,-0.011,0.0151,0.027
11.599513,0.0364,-0.022,-0.0493,0.065
11.620543,-0.0233,-0.0067,-0.1278,0.13
11.646734,0.0501,-0.0075,-0.004,0.051
11.691221,-0.1039,-0.0803,0.122,0.179
11.691969,-0.1039,-0.0803,0.122,0.179
11.715016,-0.0543,-0.0092,-0.0015,0.055
11.731021,0.0965,0.0506,-0.0125,0.11
11.746669,0.1421,0.0861,-0.0116,0.167
11.768053,0.1054,0.0339,-0.0536,0.123
11.804973,0.0155,-0.0044,0.1007,0.102
11.805762,0.0683,-0.003,0.1116,0.131
11.823251,0.054,0.0027,0.1299,0.141
11.852247,0.049,0.0489,0.0099,0.07
11.882158,0.012,0.0262,-0.0089,0.03
11.896915,-0.0028,0.0065,0.0335,0.034
11.917635,-0.0366,-0.0204,0.0789,0.089
11.934327,0.0468,-0.0221,-0.0096,0.053
11.950929,0.0535,-0.0173,-0.072,0.091
11.98293,-0.0438,0.0188,-0.0424,0.064
12.012949,-0.0227,0.0138,-0.1118,0.115
12.020093,-0.0203,0.0113,-0.1109,0.113
12.033474,0.0045,-0.049,-0.082,0.096
12.057161,-0.0604,0.0145,0.0973,0.115
12.076495,-0.1078,-0.0591,0.0972,0.157
12.099287,-0.0364,0,-0.0366,0.052
12.11736,0.0648,-0.0302,-0.0605,0.094
12.141963,-0.0327,0.058,-0.0162,0.069
12.153969,0.0375,-0.0225,-0.0185,0.048
12.171151,0.0643,0.0314,0.0615,0.094
12.199705,0.0355,0.014,0.0046,0.038
12.21966,-0.0703,0.0351,-0.0262,0.083
12.236797,0.0361,-0.0615,-0.0397,0.082
12.252507,0.0136,0.0406,-0.0272,0.051
12.272827,0.0694,0.0027,0.09,0.114
12.299744,0.0169,-0.0263,-0.0238,0.039
12.321348,0.0287,-0.0145,-0.1408,0.144
12.340454,0.0228,0.0449,-0.0495,0.071
12.352688,0.0067,0.0119,0.0356,0.038
12.374597,-0.0679,-0.0421,0.1343,0.156
12.402897,-0.0427,-0.064,-0.002,0.077
12.422854,-0.0122,-0.0193,-0.1084,0.111
12.439108,0.0663,0.1237,-0.1043,0.175
12.455202,0.1231,0.1115,-0.0663,0.179
12.476693,0.0228,0.0228,-0.0577,0.066
12.499527,-0.0724,-0.1007,-0.0004,0.124
12.510631,-0.0747,-0.0249,0.0701,0.105
12.531003,-0.0087,-0.0114,0.1146,0.115
12.552153,-0.0046,0.025,-0.013,0.029
12.574018,-0.0852,0.0134,-0.0005,0.086
12.594548,-0.0637,-0.0869,0.0129,0.109
12.633922,0.1213,0.0185,0.0686,0.141
12.634525,0.1279,0.0264,0.0351,0.135
12.653208,0.077,0.056,-0.085,0.128
12.675965,0.0224,0.0448,-0.097,0.109
12.695219,0.0012,0.0492,0.0768,0.091
12.735496,0.0017,-0.0067,0.0612,0.062
12.736503,-0.0425,-0.0128,0.042,0.061
12.754936,-0.0665,-0.0823,-0.0592,0.121
12.776826,-0.0114,0.0258,0.0068,0.029
12.798091,0.0344,0.0163,0.046,0.06
12.835109,0.0535,-0.0921,-0.1388,0.175
12.841671,0.0439,-0.0853,-0.0982,0.137
12.858401,-0.0127,-0.0807,-0.105,0.133
12.895235,0.0475,0.0333,0.0371,0.069
12.937373,-0.0521,-0.0364,-0.003,0.064
12.93806,-0.0521,-0.0364,-0.003,0.064
12.938536,-0.0521,-0.0364,-0.003,0.064
12.959027,-0.0915,-0.0349,0.0406,0.106
12.980072,-0.0291,0.0009,0.0454,0.054
13.000697,0.0361,0.0378,-0.0561,0.077
13.033503,0.017,-0.1226,-0.0089,0.124
13.043752,-0.0795,-0.0741,0.071,0.13
13.059619,-0.1563,0.081,0.1715,0.246
13.096637,0.1478,0.0565,0.0587,0.169
13.139272,0.0168,0.1585,-0.0779,0.177
13.139852,0.0168,0.1585,-0.0779,0.177
13.143951,-0.0061,0.1635,-0.0373,0.168
13.161093,0.1032,0.0357,0.1915,0.22
13.198711,-0.0835,-0.0092,0.0177,0.086
13.229949,-0.0271,0.0023,0.0141,0.031
13.230572,-0.0271,0.0023,0.0141,0.031
13.248014,-0.0342,-0.0431,-0.044,0.07
13.267471,-0.1038,-0.0904,-0.1314,0.19
13.302703,-0.0175,0.0232,-0.0176,0.034
13.303575,-0.011,0.052,-0.0081,0.054
13.331371,-0.0046,0.0249,0.0426,0.05
13.349672,-0.0172,-0.0316,-0.0984,0.105
13.366747,0.0072,-0.0306,-0.1234,0.127
13.401406,0.0337,0.0567,0.1425,0.157
13.428971,0.0322,-0.0035,0.1319,0.136
13.429901,0.0327,-0.034,0.0932,0.104
13.451516,0.0672,-0.014,-0.0507,0.085
13.469742,0.0022,-0.0145,-0.0972,0.098
13.485509,0.1336,0.0776,-0.0428,0.16
13.522736,0.0992,0.0188,-0.0185,0.103
13.563507,0.0619,-0.0489,-0.0872,0.118
13.564194,0.0586,-0.0692,-0.0629,0.11
13.586242,-0.0442,-0.0075,0.1029,0.112
13.586904,-0.0442,-0.0075,0.1029,0.112
13.622367,-0.0036,-0.0494,0.0668,0.083
13.649817,0.069,-0.0411,-0.0696,0.106
