time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
14.237122,-0.0147,0.018,-0.0725,0.076
14.263774,-0.0189,0.0815,-0.114,0.141
14.274634,0.059,0.0986,-0.1051,0.156
14.285981,0.0512,0.0798,-0.0892,0.13
14.306454,0.0283,0.0297,0.0334,0.053
14.336432,-0.0129,-0.0507,-0.0342,0.062
14.356815,-0.0259,-0.0433,0.0594,0.078
14.367355,-0.0392,-0.0073,0.1919,0.196
14.38805,0.0165,0.0076,0.1236,0.125
14.407929,0.0502,0.0468,-0.0417,0.08
14.436636,-0.0661,-0.0057,-0.0527,0.085
14.46587,-0.1032,-0.0933,0.0387,0.144
14.475141,-0.0786,-0.0707,0.121,0.161
14.489864,-0.0069,-0.0298,0.1745,0.177
14.510631,0.0923,0.0648,0.0678,0.132
14.535932,0.0162,0.0226,-0.1005,0.104
14.561389,-0.0866,0.0094,-0.1726,0.193
14.571352,-0.1638,-0.0286,-0.1083,0.198
14.592215,-0.1159,-0.1055,0.1278,0.202
14.611509,0.0097,-0.058,0.1413,0.153
14.636251,0.0619,0.0457,0.111,0.135
14.661385,0.0422,0.011,-0.0921,0.102
14.673229,0.0168,0.0099,-0.1541,0.155
14.694203,-0.0236,0.0799,-0.3015,0.313
14.714496,0.0805,0.0995,0.025,0.13
14.736317,0.0848,-0.0654,0.1357,0.173
14.764736,-0.1093,-0.0505,0.0414,0.127
14.775386,-0.0656,-0.0139,0.0858,0.109
14.794902,0.0155,-0.0028,0.0971,0.098
14.81648,-0.0301,-0.0055,0.1155,0.119
14.835743,-0.0312,-0.0032,0.1584,0.161
14.863573,0.06,0.0428,0.0671,0.1
14.876416,0.0359,0.0436,-0.0281,0.063
14.896915,0.1161,0.0006,-0.2485,0.274
14.917735,0.0427,0.0116,-0.1401,0.147
14.937468,-0.0841,-0.0535,-0.0671,0.12
14.95807,-0.0176,0.0222,-0.1507,0.153
14.983827,0.0041,0.1021,-0.139,0.173
14.99958,-0.0699,0.0089,-0.0195,0.073
15.019111,-0.1155,-0.0562,0.0271,0.131
15.042335,-0.1121,-0.1478,0.0988,0.21
15.065911,0.0125,0.003,0.1598,0.16
