time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
7.853796,0.0051,-0.0648,-0.1226,0.139
7.876999,-0.0397,-0.1414,-0.0128,0.147
7.895016,-0.0056,-0.1051,-0.0907,0.139
7.913038,0.0091,-0.0721,-0.0713,0.102
7.935223,0.0127,-0.0505,0.0405,0.066
7.954459,-0.0406,-0.0729,0.1681,0.188
7.978089,-0.0356,-0.0101,-0.0041,0.037
7.997063,0.0412,0.0552,0.0263,0.074
8.015644,0.0174,0.0724,-0.0667,0.1
8.03677,-0.0274,0.0308,0.0524,0.067
8.079485,0.0373,0.0817,-0.1761,0.198
8.081546,0.0333,0.0583,-0.1068,0.126
8.099001,0.0015,0.0149,0.0259,0.03
8.117183,-0.0936,0.0051,0.0775,0.122
8.139208,-0.0848,0.0257,0.0962,0.131
8.176454,0.0126,0.0586,0.0849,0.104
8.19832,-0.0601,-0.0878,0.2238,0.248
8.199377,-0.0601,-0.0878,0.2238,0.248
8.221151,-0.07,-0.1488,0.1859,0.248
8.240986,-0.0569,-0.0935,0.0815,0.136
8.270835,0.0263,-0.0408,-0.0427,0.065
8.286461,0.0361,-0.0694,-0.0046,0.078
8.301192,0.0701,-0.0203,-0.014,0.074
8.321924,0.0664,0.0042,-0.1481,0.162
8.342797,0.0723,0.0525,-0.2064,0.225
8.373276,0.0854,0.0923,0.0077,0.126
8.388056,0.0111,0.0293,0.0115,0.033
8.403521,0.0262,0.0483,-0.016,0.057
8.424195,0.0228,0.0469,-0.0146,0.054
8.445323,-0.0071,0.0442,0.0288,0.053
8.471531,-0.0514,-0.0089,0.0014,0.052
8.484421,-0.0431,-0.0265,0.0379,0.063
8.504681,-0.0526,-0.0614,0.1545,0.174
8.525367,-0.0933,-0.118,0.0782,0.17
8.546533,-0.0722,-0.0698,0.0177,0.102
8.567352,-0.0469,0.0432,-0.017,0.066
8.598828,-0.0639,-0.0237,0.0558,0.088
8.611281,-0.002,-0.0116,-0.0279,0.03
8.627191,0.0391,0.001,-0.1456,0.151
8.649143,0.0068,-0.0074,-0.0598,0.061
8.670815,0.0745,0.0558,0.0013,0.093
8.70998,0.0518,0.0243,-0.1133,0.127
8.711591,0.0518,0.0243,-0.1133,0.127
8.733366,0.0685,0.0192,-0.013,0.072
8.754003,-0.0286,-0.0798,0.1006,0.132
8.772927,-0.0966,-0.1168,0.0594,0.163
8.817228,0.0451,0.0396,-0.1234,0.137
8.818987,0.0604,0.0329,-0.1234,0.141
8.833801,-0.0298,-0.0182,-0.0228,0.042
8.853101,-0.0851,-0.0378,0.0584,0.11
8.87373,-0.0774,0.0005,-0.0983,0.125
8.915891,0.0146,0.0268,-0.0331,0.045
8.917745,0.039,0.0247,0.0384,0.06
8.934846,-0.0145,-0.0021,0.1009,0.102
8.954701,-0.0511,-0.0406,0.1612,0.174
8.975189,0.0341,0.0216,0.1107,0.118
9.016766,0.0101,-0.0176,0.1285,0.13
9.018724,-0.0105,0.0145,0.1101,0.112
9.035721,-0.0107,-0.0007,0.0873,0.088
9.05659,0.0176,0.0011,0.013,0.022
9.077878,0.0776,0.0498,-0.0626,0.111
9.115708,0.1338,0.0682,-0.0471,0.157
9.13534,0.0223,0.0402,-0.0954,0.106
9.153466,-0.0635,-0.0157,-0.0386,0.076
9.171087,-0.0681,-0.041,0.0454,0.092
9.185569,-0.0499,-0.0649,0.1255,0.15
9.202455,-0.0818,-0.0935,0.2264,0.258
9.230273,-0.0864,-0.0897,0.1188,0.172
9.261468,-0.0148,-0.0458,-0.0003,0.048
9.272,-0.0317,-0.0576,0.0811,0.104
9.293859,0.0019,-0.0603,0.042,0.074
9.330037,0.0121,0.0512,-0.0298,0.06
9.347559,-0.1342,-0.0008,0.1311,0.188
9.356336,-0.0925,0.0577,0.0878,0.14
9.375927,0.0147,0.125,-0.1221,0.175
9.397613,-0.042,0.0198,-0.0463,0.066
9.426673,-0.0736,-0.0132,-0.0973,0.123
9.453668,-0.1111,-0.0901,-0.1813,0.231
9.470116,-0.0646,-0.0373,-0.2112,0.224
9.485729,-0.005,-0.0132,-0.1014,0.102
9.50325,0.0333,-0.0059,-0.0152,0.037
9.520152,0.0479,-0.0371,-0.0061,0.061
9.548867,0.0259,-0.0938,0.1058,0.144
9.571737,0.0977,0.0411,0.1229,0.162
9.584913,0.168,0.1148,0.0083,0.204
9.60244,0.1091,0.0801,0.0209,0.137
9.642416,-0.1135,-0.0682,0.3082,0.335
9.644019,-0.1135,-0.0682,0.3082,0.335
9.663192,-0.0249,0.0269,-0.0351,0.051
9.683275,0.0459,0.0967,0.0351,0.113
9.704091,0.0125,0.0469,-0.0077,0.049
9.743072,0.0163,0.0394,-0.272,0.275
9.766475,-0.0276,-0.0104,-0.2487,0.25
9.767971,-0.0276,-0.0104,-0.2487,0.25
9.784854,-0.1213,-0.1049,-0.267,0.311
9.807115,-0.0061,-0.0704,-0.1952,0.208
9.85016,-0.1885,-0.1642,-0.0225,0.251
9.851954,-0.1885,-0.1642,-0.0225,0.251
9.870432,-0.1793,-0.1641,0.1152,0.269
9.888063,-0.1681,-0.1464,0.1297,0.258
9.908445,-0.0049,-0.0729,0.176,0.191
9.940946,0.1872,0.0702,-0.2053,0.287
9.958104,0.055,0.0686,-0.0983,0.132
9.968907,0.0138,-0.0095,-0.009,0.019
9.989696,0.0488,0.0279,0.0105,0.057
10.010263,0.0724,0.0996,0.0233,0.125
10.031929,0.0389,0.1342,-0.0137,0.14
10.054661,-0.069,0.107,0.0458,0.135
10.083474,-0.0257,-0.0251,0.0988,0.105
10.122444,0.0164,0.0146,0.0557,0.06
10.125655,-0.0052,0.0463,0.0694,0.084
10.136136,-0.0107,0.0535,0.0336,0.064
10.180058,0.0395,0.07,-0.0053,0.081
10.181807,0.0395,0.07,-0.0053,0.081
10.196861,0.0704,0.0357,-0.1584,0.177
10.218129,0.0268,-0.0508,-0.0583,0.082
10.239407,-0.03,-0.0936,-0.0245,0.101
10.27557,-0.097,-0.1103,-0.0761,0.165
10.29565,-0.0428,-0.0901,-0.0575,0.115
10.299157,-0.0428,-0.0901,-0.0575,0.115
10.32032,-0.0583,-0.0847,0.1771,0.205
10.341028,-0.0523,-0.0619,0.2839,0.295
10.380345,-0.0178,0.0644,-0.014,0.068
10.397669,0.0505,0.1139,-0.0754,0.146
10.417971,0.0056,0.1035,-0.2665,0.286
10.436166,0.0954,0.1249,-0.2201,0.27
10.4512,0.0566,0.0764,-0.2016,0.223
10.469214,-0.0481,0.0362,-0.1948,0.204
10.491387,-0.04,-0.0349,-0.0572,0.078
10.511698,-0.0391,-0.1108,0.0011,0.117
10.523766,-0.069,-0.1771,0.0667,0.201
10.544941,0.0129,-0.1369,0.2197,0.259
10.574942,-0.0354,-0.0963,0.3074,0.324
10.595306,-0.0584,-0.0793,0.0765,0.125
10.604879,-0.0267,0.015,-0.0848,0.09
10.625484,-0.0042,0.0685,-0.092,0.115
10.646328,0.0783,0.1253,-0.1634,0.22
10.673792,0.0848,0.0919,-0.0689,0.143
10.693771,-0.0237,0.0514,-0.0481,0.074
10.70654,-0.0057,0.043,-0.0891,0.099
10.728378,0.079,0.0841,0.0165,0.117
10.74767,0.0353,0.0566,0.0785,0.103
10.770532,-0.0141,-0.029,0.0421,0.053
10.791327,-0.0388,-0.1408,0.0054,0.146
10.8181,-0.0436,-0.1695,0.2386,0.296
10.835764,-0.0737,-0.0631,0.1888,0.212
10.852978,-0.0856,-0.0518,0.1101,0.149
10.891434,-0.1288,0.0148,0.0737,0.149
10.893135,-0.1043,0.0357,-0.011,0.111
10.912425,0.0347,0.1902,-0.3587,0.407
10.930798,0.0706,0.1695,-0.332,0.379
10.952291,-0.0258,0.0731,-0.1576,0.176
10.998631,0.0276,0.0567,-0.2268,0.235
11.000328,0.0354,0.058,-0.178,0.191
11.016127,0.0496,-0.0066,0.0081,0.051
11.036564,0.0388,-0.0638,0.2193,0.232
11.053396,-0.0428,-0.1409,0.3328,0.364
11.074738,-0.0191,-0.1095,0.2826,0.304
11.110419,-0.0222,-0.0218,0.1966,0.199
11.132729,-0.0315,0.049,0.0391,0.07
11.153308,-0.0702,0.0491,-0.192,0.21
11.169336,-0.0159,0.0976,-0.3097,0.325
11.186516,-0.0175,0.0792,-0.2634,0.276
11.202667,-0.0158,0.0139,-0.0759,0.079
11.230098,-0.0547,-0.034,-0.0082,0.065
11.25189,0.0132,0.0033,-0.0179,0.023
11.268139,0.019,0.0006,-0.0344,0.039
11.286114,0.052,0.0259,0.0767,0.096
11.300302,0.0707,0.0435,0.1703,0.189
11.324907,0.0092,-0.0443,0.1585,0.165
11.349845,0.0404,-0.0053,0.1628,0.168
11.367515,0.0945,0.035,0.0251,0.104
11.382441,0.0297,-0.0182,0.0056,0.035
11.429273,-0.0855,-0.0785,0.128,0.173
11.43123,-0.0785,-0.0983,0.0629,0.141
11.44877,0.0457,0.0647,-0.0945,0.123
11.468422,0.0853,0.1574,-0.293,0.343
11.48846,0.0534,0.1387,-0.1469,0.209
11.505553,-0.0684,-0.0298,-0.0708,0.103
11.522034,-0.0305,-0.0072,-0.1434,0.147
11.543438,-0.0355,0.0135,-0.0508,0.063
11.562727,-0.1031,-0.0409,0.0004,0.111
11.585219,-0.0733,-0.0549,0.1372,0.165
11.625742,0.0355,0.062,0.061,0.094
11.627329,0.0355,0.062,0.061,0.094
11.64864,-0.025,-0.0772,0.2172,0.232
11.666768,-0.0186,-0.0098,0.0468,0.051
11.686949,0.0194,0.0106,0.112,0.114
11.729966,0.0333,0.0374,-0.0367,0.062
11.732072,0.0292,0.0028,-0.0285,0.041
11.749512,0.0109,-0.0059,-0.0532,0.055
11.76935,-0.0036,0.0214,-0.1778,0.179
11.790143,0.0193,0.0022,-0.0616,0.065
11.824882,0.0241,0.0052,-0.0616,0.066
11.84835,-0.0884,-0.0791,0.0386,0.125
11.867824,-0.0502,-0.0552,0.0768,0.107
11.88504,-0.0241,-0.0039,0.0117,0.027
11.901287,-0.0124,-0.0018,-0.0217,0.025
11.919151,-0.0559,-0.0389,-0.0337,0.076
11.935471,-0.0403,0.0274,-0.0101,0.05
11.959738,-0.0299,0.0426,-0.0178,0.055
11.994886,0.007,-0.0947,-0.165,0.19
11.996715,0.007,-0.0947,-0.165,0.19
12.01434,0.0304,-0.0495,0.0051,0.058
12.036417,-0.0186,-0.043,-0.0163,0.05
12.059903,-0.0087,-0.0261,-0.0466,0.054
12.078439,-0.0233,-0.0548,-0.0275,0.066
12.096531,0.0593,0.0179,-0.0099,0.063
12.11778,0.0507,0.0013,0.1259,0.136
12.160258,-0.0349,-0.0126,-0.0065,0.038
12.161945,-0.0349,-0.0126,-0.0065,0.038
12.177972,-0.0053,0.0666,-0.0402,0.078
12.198617,-0.0699,0.0063,0.0354,0.079
12.218613,-0.1299,0.019,0.0265,0.134
12.255982,0.0097,0.0445,-0.0176,0.049
12.274154,-0.0273,-0.018,-0.1584,0.162
12.282172,-0.0445,-0.0272,-0.2122,0.219
12.299942,0.0096,-0.0082,-0.1691,0.17
12.320213,-0.022,-0.0518,-0.0472,0.073
12.359432,0.0934,0.0274,-0.0785,0.125
12.375555,0.0393,-0.0402,-0.0113,0.057
12.382499,0.0215,-0.0108,0.128,0.13
12.402479,-0.032,-0.0572,0.2659,0.274
12.422494,-0.015,-0.0706,0.131,0.15
12.456155,-0.0684,-0.0465,0.1,0.13
12.476202,-0.0835,-0.0174,0.0518,0.1
12.482819,-0.0442,-0.057,0.1207,0.141
12.502871,-0.0221,0.0192,-0.124,0.127
12.523627,0.005,0.1244,-0.2154,0.249
12.56003,-0.0727,-0.0062,-0.0908,0.117
12.576073,-0.0665,-0.0209,0.0407,0.081
12.583519,-0.0733,-0.0307,0.0306,0.085
12.605533,-0.041,-0.0538,0.0665,0.095
12.625872,0.0663,0.0361,0.03,0.081
12.660095,-0.0009,-0.0126,0.1566,0.157
12.676969,0.0367,0.0062,0.1101,0.116
12.685371,0.0704,0.0452,0.0334,0.09
12.705865,0.1277,0.0389,0.0383,0.139
12.727363,0.09,-0.0091,0.0389,0.098
12.747866,0.0197,-0.0326,-0.102,0.109
12.780127,-0.0164,-0.0189,-0.1286,0.131
12.800121,-0.0433,-0.0606,0.0243,0.078
12.818825,0.0573,-0.0007,-0.0158,0.059
12.832429,0.0257,0.0329,-0.1297,0.136
12.850634,-0.0012,0.0042,-0.0702,0.07
12.891335,-0.0909,-0.0231,-0.0358,0.1
12.893055,-0.1219,-0.0563,-0.0452,0.142
12.913583,-0.088,-0.0292,0.0313,0.098
12.935601,-0.1054,-0.0743,0.1175,0.174
12.953652,-0.0369,-0.0078,0.1043,0.111
12.996683,-0.0745,-0.0136,0.0226,0.079
12.99874,-0.0841,0.0073,-0.0003,0.084
13.01594,0.0012,0.0369,0.0089,0.038
13.03366,0.0326,0.017,-0.1416,0.146
13.054886,0.0101,-0.0108,-0.0997,0.101
13.090816,-0.0058,0.0506,-0.0612,0.08
13.112525,0.0044,0.0052,0.0527,0.053
13.116484,-0.0097,0.0144,0.0947,0.096
13.135929,0.0084,0.0405,0.0655,0.078
13.156383,0.0225,0.0676,0.0106,0.072
13.189334,-0.0164,-0.0278,0.1244,0.129
13.207617,0.0505,-0.0336,0.1758,0.186
13.21887,-0.0016,-0.0741,0.0406,0.084
13.239626,0.016,-0.0601,-0.0643,0.089
13.260296,0.0497,0.0207,-0.0968,0.111
13.290439,-0.0458,-0.0767,-0.0973,0.132
13.312124,-0.0864,-0.0912,-0.0683,0.143
13.320391,-0.0343,-0.0364,-0.0775,0.092
13.342253,0.0145,0.0099,-0.0071,0.019
13.363078,0.0116,0.0274,0.0199,0.036
13.383277,0.0088,0.0318,-0.0132,0.036
13.405765,-0.0465,-0.0159,0.0277,0.056
13.429162,0.008,0.049,0.0572,0.076
13.450875,-0.1147,-0.0667,0.0865,0.158
13.466063,-0.1136,-0.0681,0.0586,0.145
13.485792,0.0058,-0.0186,0.0312,0.037
13.506619,-0.0072,0.0167,0.0051,0.019
13.541428,-0.1003,-0.0631,0.0564,0.131
13.549113,-0.0923,-0.0824,0.1996,0.235
13.566754,0.1018,-0.0061,-0.0824,0.131
13.586405,0.0137,0.1378,-0.1293,0.189
13.629323,0.056,0.036,0.0616,0.091
13.631667,-0.0063,-0.032,0.0234,0.04
13.64933,0.046,-0.0491,0.0335,0.075
13.666783,0.0585,-0.0097,0.0754,0.096
13.687607,0.1776,0.1338,-0.0828,0.237
13.723778,-0.0245,-0.023,0.0528,0.063
13.747963,-0.0096,-0.1015,0.0245,0.105
13.749486,-0.0096,-0.1015,0.0245,0.105
13.769994,0.0123,-0.0541,-0.0767,0.095
13.789953,-0.0089,-0.0508,-0.0356,0.063
13.826722,-0.0088,0.072,-0.035,0.08
13.854091,-0.089,-0.0153,0.1247,0.154
13.855542,-0.089,-0.0153,0.1247,0.154
13.871803,-0.0966,0.0011,0.0194,0.099
13.893375,-0.1095,-0.0369,-0.0967,0.151
13.921731,-0.0485,-0.0792,0.1226,0.154
13.949125,-0.082,-0.0683,-0.0371,0.113
13.964862,0.0162,0.0372,-0.0515,0.066
13.982892,0.0759,0.0783,-0.0102,0.11
13.999313,0.1158,0.0377,0.0558,0.134
14.017217,0.0565,-0.0252,0.0608,0.087
14.040799,-0.0536,-0.1063,-0.0151,0.12
14.068825,-0.0695,0.0045,-0.1128,0.133
14.081884,-0.0893,-0.0086,-0.0779,0.119
14.099382,-0.0786,-0.0563,0.1183,0.153
14.150252,0.0805,0.1216,-0.0195,0.147
14.151569,0.0805,0.1216,-0.0195,0.147
14.165208,0.0034,0.0118,0.0061,0.014
14.184745,0.024,0.0031,-0.0223,0.033
14.200721,0.0631,0.0665,-0.1141,0.146
14.240172,-0.0249,-0.0455,-0.0418,0.067
14.257773,-0.0136,-0.0311,0.0034,0.034
14.263392,-0.0384,-0.0444,0.0109,0.06
14.282175,-0.0117,-0.0546,0.0071,0.056
14.302723,0.0691,0.0549,-0.0317,0.094
14.338563,0.0051,-0.0742,0.0859,0.114
14.359799,0.0242,-0.0117,0.0659,0.071
14.363113,0.0126,0.0196,0.0465,0.052
14.385201,-0.0313,0.0032,0.0456,0.055
14.406215,-0.0573,-0.015,0.0259,0.065
14.42668,-0.0791,-0.0131,-0.0503,0.095
14.456203,-0.1052,-0.0165,-0.0919,0.141
14.478311,-0.0594,-0.0138,-0.0261,0.066
14.501449,-0.018,0.0198,-0.0249,0.037
14.517267,-0.0087,0.0416,0.0123,0.044
14.534122,0.0309,0.0667,0.0798,0.109
14.573695,0.083,0.0532,0.0171,0.1
14.576139,0.0801,0.051,0.0174,0.097
14.614005,0.0299,-0.0105,0.1276,0.131
14.615877,-0.0107,-0.0644,0.1293,0.145
14.634797,-0.043,-0.0872,-0.0482,0.109
14.673168,0.0088,0.0581,-0.1505,0.162
14.695444,0.017,0.0511,-0.0817,0.098
14.696504,0.0318,0.0144,-0.072,0.08
14.716154,0.0539,0.0228,0.0451,0.074
14.737272,0.0349,-0.0197,0.0673,0.078
14.776569,-0.0611,-0.0791,-0.0141,0.101
14.778334,-0.0814,-0.0806,0.017,0.116
14.798091,-0.1227,-0.1254,-0.0011,0.175
14.818731,-0.125,-0.0342,-0.0251,0.132
14.838907,-0.1448,-0.05,0.0743,0.17
14.878109,0.0118,0.0253,0.112,0.115
14.90154,-0.0084,0.0138,0.0233,0.028
14.9025,-0.0084,0.0138,0.0233,0.028
14.921262,0.0001,0.0166,-0.1344,0.135
14.940549,0.0478,-0.0242,-0.0767,0.094
14.97332,0.0523,-0.0207,0.0074,0.057
14.994482,0.0795,0.0307,-0.1538,0.176
15.016745,0.1253,0.0363,-0.0586,0.143
15.033975,0.0519,0.0029,-0.0776,0.093
15.049257,-0.0297,-0.0013,-0.0841,0.089
15.065054,-0.0316,0.0632,-0.142,0.159
15.090354,-0.0438,0.0291,-0.0849,0.1
15.112834,0.0018,0.019,0.1227,0.124
15.131995,-0.061,-0.0866,0.2454,0.267
15.148097,-0.0846,-0.1118,0.3142,0.344
15.167073,-0.0772,-0.092,0.1995,0.233
15.190494,0.0361,0.0459,-0.0971,0.113
15.213806,0.0011,0.0263,0.0244,0.036
15.231359,-0.0487,-0.062,0.111,0.136
15.249271,-0.0517,-0.0425,-0.1001,0.12
15.267619,-0.0338,0.0043,-0.1527,0.156
15.289712,0.0834,0.112,-0.0738,0.158
15.310261,0.1074,0.0867,-0.0646,0.152
15.332103,-0.006,-0.0048,-0.018,0.02
15.351264,0.0123,0.0302,-0.0357,0.048
15.389782,-0.1103,-0.0718,0.1971,0.237
15.411743,-0.0894,-0.0352,0.2099,0.231
15.412657,-0.0894,-0.0352,0.2099,0.231
15.433842,-0.1248,-0.0519,0.1632,0.212
15.452892,-0.0995,-0.0318,-0.0357,0.11
15.473215,-0.0722,-0.0677,0.027,0.103
15.509358,0.0682,0.0717,-0.2309,0.251
15.528781,-0.0387,-0.0724,-0.1222,0.147
15.549415,0.0761,-0.0041,-0.0846,0.114
15.565873,0.1564,0.0935,-0.0326,0.185
15.581971,0.2931,0.2086,0.0068,0.36
15.605724,0.1577,0.0128,0.3389,0.374
15.633895,-0.0096,-0.1352,0.1767,0.223
15.649084,-0.0696,-0.0673,-0.0303,0.101
15.666159,-0.0069,-0.0312,0.0522,0.061
15.681762,-0.0576,-0.0773,0.0187,0.098
15.726117,-0.1853,-0.0491,-0.0559,0.2
15.727754,-0.2222,-0.0578,-0.0931,0.248
15.756134,-0.0286,0.06,-0.1494,0.164
15.763628,-0.0087,0.0713,-0.1198,0.14
15.782095,0.014,0.065,-0.0504,0.083
15.825893,0.0002,-0.021,0.1429,0.144
15.828124,0.0184,-0.0421,0.1891,0.195
15.850858,-0.0508,-0.071,0.1381,0.163
15.863744,-0.0292,-0.0428,0.1023,0.115
15.883574,-0.0353,-0.0273,0.0487,0.066
15.930733,-0.0471,-0.0805,0.042,0.102
15.932923,-0.0471,-0.0805,0.042,0.102
15.959456,0.0412,-0.0024,-0.0363,0.055
15.967098,0.0066,-0.0436,-0.048,0.065
15.987576,-0.0131,-0.0475,0.0743,0.089
16.029521,0.0099,0.1282,-0.1607,0.206
16.030726,0.0099,0.1282,-0.1607,0.206
16.047957,0.0081,0.0661,-0.0123,0.068
16.068564,0.0381,0.0391,0.0222,0.059
16.089614,-0.0011,0.0105,0.2591,0.259
16.119605,0.0036,-0.0361,0.1233,0.129
16.136393,-0.0575,-0.0898,0.0795,0.133
16.1498,-0.0426,-0.0213,-0.0144,0.05
16.170128,-0.0337,0.029,-0.1395,0.146
16.191068,-0.0745,-0.0467,-0.1208,0.149
16.224523,-0.0088,-0.05,-0.0351,0.062
