time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
7.144146,-3.2021,0.6418,0.3857,3.288
7.164122,-3.0071,0.7298,0.0747,3.095
7.184704,-2.4491,0.6175,-0.1977,2.533
7.204627,-1.648,0.3826,-0.1044,1.695
7.225075,-1.364,0.1886,0.1884,1.39
7.245403,-0.5738,-0.0961,0.1584,0.603
7.265458,0.6841,-0.6799,-0.6573,1.167
7.285909,1.2916,-1.1235,-1.0416,2.004
7.305886,1.4329,-1.21,-0.4657,1.932
7.326388,1.2024,-1.113,-0.2117,1.652
7.346568,0.469,-0.6837,0.1243,0.838
7.366721,-0.6234,0.1015,0.1504,0.649
7.38897,-1.4939,0.8,-0.3118,1.723
7.408787,-1.448,0.7596,-0.4822,1.705
7.42807,-1.1716,0.4329,-0.1714,1.261
7.448192,-0.9326,0.1163,-0.3299,0.996
7.468548,-0.3725,0.0008,-0.6069,0.712
7.49599,-0.0894,0.3401,-0.8534,0.923
7.511657,-0.3295,0.4163,-1.1154,1.235
7.529295,-0.34,0.3339,-1.2874,1.373
7.550144,-0.2463,0.2348,-1.0249,1.08
7.570531,-0.2541,0.176,-0.8162,0.873
7.592124,-0.115,0.1478,-0.9182,0.937
7.614513,0.0414,0.0486,-1.0511,1.053
7.635841,0.9046,-0.1936,-1.3058,1.6
7.656489,2.0832,-0.1948,-1.3182,2.473
7.683136,2.9869,0.3774,0.1801,3.016
7.697554,0.3881,2.197,2.1297,3.084
7.717997,2.346,3.49,2.0464,4.677
7.739684,1.1307,2.6794,1.6057,3.322
7.759448,0.8676,1.1812,1.9183,2.414
7.783429,2.2795,0.4252,1.7519,2.906
7.800289,1.4993,0.2262,1.9854,2.498
7.820795,0.5339,-0.0564,1.4939,1.587
7.841075,-0.6555,-0.6261,1.0494,1.387
7.861571,-1.7288,-1.1299,1.0744,2.328
7.897225,-1.0754,-1.2003,1.7168,2.355
7.912361,0.1627,-0.9838,1.6198,1.902
7.922407,0.7858,-0.6917,1.0853,1.508
7.94252,1.0547,-0.0011,0.3465,1.11
7.96321,0.6614,0.245,-0.2323,0.743
7.992969,-0.5117,-0.2591,-1.0227,1.173
8.006522,-0.6286,-0.5067,-1.1229,1.383
8.024353,-0.6521,-0.9707,-1.2043,1.679
8.044277,-0.8002,-1.2324,-0.9321,1.74
8.064066,-1.3566,-0.9399,-0.2457,1.669
8.092836,-2.1806,-0.2313,0.5399,2.258
8.11107,-2.2347,-0.0894,0.617,2.32
8.124642,-2.0022,-0.1107,0.3654,2.038
8.145567,-1.4411,-0.2793,0.0734,1.47
8.165892,-1.0267,-0.3164,0.0716,1.077
8.19238,-0.6546,-0.2338,0.0815,0.7
8.211815,-0.1389,-0.1807,-0.086,0.244
8.22713,0.0291,-0.1897,-0.2774,0.337
8.247918,0.043,-0.3829,-0.4647,0.604
8.267719,-0.0006,-0.5889,-0.4698,0.753
8.292594,-0.1857,-0.2647,-0.307,0.446
8.311888,-0.2895,0.3274,-0.1594,0.465
8.328434,-0.2952,0.9658,0.0764,1.013
8.34835,-0.2011,1.5307,-0.2559,1.565
8.369759,-0.1667,0.9193,-0.8425,1.258
8.392137,-0.0326,-0.5041,-0.3932,0.64
8.410042,-0.498,-1.1994,0.1198,1.304
8.429862,-0.7374,-1.2849,0.2561,1.503
8.450346,-1.0459,-0.8692,0.1425,1.367
8.471182,-0.6007,-0.3819,-0.423,0.828
8.491113,-0.1285,0.1619,-0.8026,0.829
8.510429,-0.0421,0.2077,-0.8775,0.903
8.532349,0.0076,-0.4517,-0.9749,1.074
8.552209,-0.0497,-0.7385,-1.1247,1.346
8.57247,-0.1306,-0.6427,-1.3506,1.501
8.591915,-0.109,-0.3661,-1.4069,1.458
8.612505,0.2635,-0.2354,-1.4563,1.499
8.632555,0.3389,-0.4271,-1.4071,1.509
8.653817,0.6523,-0.3388,-1.0335,1.268
8.673567,1.2084,0.1483,-0.6292,1.37
8.694264,1.3726,0.776,-0.1503,1.584
8.714283,2.3099,1.0093,-0.3902,2.551
8.734974,2.2582,-1.5607,-0.943,2.902
8.754722,2.0106,-3.8981,1.2048,4.549
8.774899,3.3346,-3.4289,1.3477,4.969
8.796403,3.2991,-1.3299,0.4607,3.587
8.815039,3.4765,-0.3903,0.4682,3.53
8.836907,2.845,-0.3044,1.3751,3.175
8.856482,1.0439,-0.4722,1.5915,1.961
8.876253,-0.3819,-0.6729,1.2315,1.454
8.896765,-1.2748,-0.5728,0.389,1.451
8.916564,-1.7786,-0.3596,-0.0333,1.815
8.93765,-1.6383,-0.045,-0.2073,1.652
8.958362,-1.1243,0.2379,-0.0794,1.152
8.978634,-0.817,0.2599,0.3368,0.921
8.998195,-0.9474,-0.1928,0.561,1.118
9.018415,-1.02,-0.4891,0.3775,1.192
9.038879,-0.8732,-0.4605,0.0914,0.991
9.05997,-0.8818,0.3636,-0.3799,1.027
9.07986,-0.7817,1.0012,0.1372,1.278
9.09989,-0.4318,1.0981,0.248,1.206
9.119357,-0.4518,1.2821,0.1844,1.372
9.139888,-1.0379,1.2785,-0.2394,1.664
9.16004,-1.7598,0.8977,-0.4915,2.036
9.180754,-2.0457,0.3574,-0.3393,2.104
9.205144,-2.0161,-0.2661,-0.2537,2.049
9.221532,-1.6603,-0.5797,-0.2347,1.774
9.242457,-1.0255,-0.5405,-0.333,1.206
9.261839,-0.8493,-0.4313,-0.1476,0.964
9.282164,-0.689,-0.2499,-0.0339,0.734
9.304834,-0.0851,-0.1883,-0.1635,0.264
9.322595,1.0011,-0.3392,-0.7381,1.289
9.34273,1.4207,-0.4954,-0.9459,1.777
9.364026,1.0004,-0.6071,-0.3106,1.211
9.383141,0.4085,-0.5174,0.3341,0.739
9.406206,-0.0413,-0.2154,0.4888,0.536
9.423454,-0.3979,0.1278,0.5995,0.731
9.444304,-0.8404,0.3412,0.3344,0.967
9.465361,-0.9464,0.4133,0.0317,1.033
9.485878,-1.2727,0.3971,-0.1711,1.344
9.506328,-1.2294,0.3213,-0.5175,1.372
9.525349,-0.7003,0.2653,-0.9317,1.195
9.545869,-0.0477,0.2803,-1.0586,1.096
9.566048,-0.1775,0.3369,-0.8778,0.957
9.5935,-0.5638,0.5018,-0.9387,1.205
9.611239,-0.6355,0.3082,-1.2587,1.443
9.627007,-0.3331,0.0181,-1.2678,1.311
9.647685,0.1736,-0.0535,-0.8295,0.849
9.668071,0.4039,0.2064,-0.748,0.875
9.693868,1.2088,0.0585,-0.8546,1.481
9.709391,1.5986,0.0049,-0.7248,1.755
9.728504,2.4557,0.0151,-0.865,2.604
9.74825,1.3281,0.6201,-0.868,1.703
9.769131,1.9617,1.8811,-0.2742,2.732
9.801136,5.3527,2.5477,3.2254,6.749
9.813986,2.9844,1.9744,4.2288,5.54
9.830348,0.8477,1.8233,3.5095,4.045
9.849543,0.7557,0.9346,-0.3781,1.26
9.870362,-0.7112,-0.1303,-0.1526,0.739
9.90066,-1.5467,-0.3882,2.471,2.941
9.91409,-0.6879,-0.5523,2.4518,2.606
9.931635,-0.8876,-0.5244,1.7198,2.005
9.951622,-1.3331,-0.0271,1.0092,1.672
9.971892,-0.9003,0.2281,1.3816,1.665
9.99923,0.1456,0.1959,0.7533,0.792
10.017576,0.5812,0.0988,-0.2007,0.623
10.032904,0.5571,-0.0235,-0.6451,0.853
10.052914,0.1803,-0.1445,-0.7067,0.743
10.073197,-0.344,-0.2429,-0.633,0.76
10.100705,-0.9611,-0.4996,-0.0259,1.083
10.120146,-1.3703,-0.5285,0.2022,1.483
10.134085,-1.7055,-0.5986,0.452,1.863
10.154103,-1.7114,-0.7602,0.4257,1.92
10.175381,-1.6236,-0.9075,0.361,1.895
10.19842,-1.4462,-0.961,0.337,1.769
10.215198,-1.1749,-0.9747,0.2732,1.551
10.236118,-0.6559,-0.6858,0.3493,1.011
10.257299,-0.6735,0.0932,0.2494,0.724
10.277204,-0.6277,0.9014,0.2647,1.13
10.29776,-0.5145,1.3325,-0.264,1.453
10.317266,-0.4414,0.9283,-0.7962,1.3
10.338297,-0.4801,0.2637,-0.5963,0.81
10.358117,0.0475,0.1622,-0.1995,0.261
10.379515,0.1138,0.6018,-0.3286,0.695
10.402862,-0.3879,0.6157,-0.9902,1.229
10.419003,-0.6996,0.1261,-0.9052,1.151
10.439698,-0.4947,-0.5933,-0.8092,1.119
10.459903,-0.4781,-1.0091,-0.1562,1.128
10.479828,-0.6631,-1.1843,0.471,1.437
10.500157,-0.7755,-0.8535,0.3522,1.206
10.52008,-0.6688,-0.4585,-0.1245,0.82
10.541256,-0.3787,-0.1708,-0.6848,0.801
10.561481,-0.3752,-0.1822,-0.9,0.992
10.581937,-0.296,-0.5516,-1.0289,1.204
10.602815,-0.2162,-0.8598,-1.1793,1.475
10.622206,-0.0921,-0.7339,-1.1779,1.391
10.642817,0.4353,-0.2821,-1.4123,1.505
10.662648,0.4326,-0.1588,-1.4277,1.5
10.683838,0.425,-0.1677,-1.049,1.144
10.703706,0.8714,-0.0156,-0.7233,1.133
10.723746,1.5562,0.1857,-0.3028,1.596
10.74343,2.6635,0.5938,0.186,2.735
10.764948,4.0893,-0.4235,-1.0709,4.248
10.784894,4.3584,-1.8335,1.222,4.884
10.805101,4.8565,-3.8653,2.0341,6.532
10.825252,3.3008,-2.2365,1.1879,4.16
10.845897,3.2323,-0.5148,0.7379,3.355
10.866122,2.2968,0.0597,0.0864,2.299
10.8859,0.0988,0.5516,0.2812,0.627
10.906643,-1.3197,0.468,1.1153,1.79
10.927341,-2.0868,0.0012,0.8978,2.272
10.947457,-2.1707,-0.4423,0.0079,2.215
10.967924,-1.7133,-0.4653,-0.419,1.824
10.987824,-1.0947,0.065,-0.6927,1.297
11.010972,-0.8331,0.6327,-0.8654,1.358
11.027519,-1.1878,0.7139,-0.704,1.554
11.049136,-1.7646,0.7435,-0.7531,2.058
11.068607,-1.8993,0.723,-0.512,2.096
11.088575,-1.6554,0.7763,-0.2391,1.844
11.110672,-1.5274,1.0692,0.233,1.879
11.129127,-1.7259,1.221,0.4297,2.157
11.14926,-1.9535,1.3568,0.5812,2.448
11.170462,-1.293,1.1317,0.2577,1.738
11.189931,-0.4847,0.2599,-0.3171,0.635
11.210995,1.6311,-1.1811,-0.8646,2.192
11.230152,2.1543,-1.9214,-1.1277,3.099
11.250737,0.9049,-1.3678,-0.4547,1.702
11.272126,0.0715,-0.7353,0.2801,0.79
11.292622,-0.0544,-0.5719,-0.0476,0.576
11.313157,-1.12,0.0617,0.025,1.122
11.332042,-2.0786,0.5957,-0.0153,2.162
11.353309,-1.866,0.7743,-0.5184,2.086
11.373598,-1.259,0.769,-0.9751,1.768
11.40094,-1.2035,0.5503,-1.0514,1.69
11.414778,-1.1044,0.3044,-0.9856,1.511
11.433901,-0.6008,0.0964,-1.198,1.344
11.454839,-0.1676,-0.0744,-1.4495,1.461
11.473738,-0.2188,-0.0498,-1.3754,1.394
11.495867,-0.5093,0.3561,-1.2459,1.392
11.514146,-0.2948,0.305,-1.3622,1.427
11.534645,-0.0192,0.2181,-1.1296,1.151
11.555445,0.0479,0.6755,-1.011,1.217
11.575568,0.0272,0.6236,-1.0515,1.223
11.607444,0.1325,0.3876,-0.9262,1.013
11.618358,0.2017,0.372,-0.9336,1.025
11.636248,0.3232,0.4467,-1.0199,1.159
11.656569,0.7063,0.4022,-0.9883,1.28
11.677399,1.7433,0.5501,-0.7957,1.994
11.707361,4.4317,1.0652,-0.0356,4.558
11.718225,5.3864,1.0393,0.6562,5.525
11.738559,2.6549,2.2618,3.4167,4.882
11.758231,1.0098,4.0892,3.7085,5.612
11.779164,-0.0906,2.7574,-2.1899,3.522
11.805771,0.5929,0.1267,-1.9539,2.046
11.820293,0.3455,0.481,0.0415,0.594
11.838942,0.1637,0.969,2.2767,2.48
11.859635,0.1625,0.5122,2.7108,2.764
11.879214,-0.6961,-0.5246,1.7689,1.972
11.902971,-1.6844,-0.3107,1.6111,2.351
11.919138,-1.2321,0.2239,1.8874,2.265
11.939764,-0.0372,0.4847,2.1396,2.194
11.9602,0.4654,0.3761,1.8147,1.911
11.981011,0.0024,-0.0712,0.9434,0.946
12.00534,-0.4704,-0.7938,0.4774,1.039
12.020852,-0.6707,-1.1339,0.189,1.331
12.042,-0.8714,-1.4074,0.4587,1.718
12.061866,-0.9343,-1.1549,0.7478,1.663
12.081079,-1.2306,-0.4949,1.0158,1.671
12.103302,-1.5992,0.2508,1.0819,1.947
12.122124,-1.5369,0.5608,0.6244,1.751
12.14221,-1.4294,0.5713,0.0658,1.541
12.162762,-1.02,0.4113,-0.0213,1.1
12.182447,-1.0639,0.1397,-0.096,1.077
12.202989,-1.206,-0.1964,-0.1535,1.231
12.223927,-1.3797,-0.434,0.161,1.455
12.243484,-1.3405,-0.4529,0.3531,1.458
12.265164,-1.6775,-0.2513,0.8841,1.913
12.284289,-2.0536,0.1428,1.1511,2.359
12.304347,-2.0771,0.4586,1.1063,2.398
12.325218,-1.6748,0.4149,0.6688,1.851
12.345342,-0.9623,0.349,0.3156,1.071
12.365283,0.0629,0.3356,0.1362,0.368
12.385937,0.7138,0.0698,0.159,0.735
12.4114,0.664,-0.3067,-0.2511,0.773
12.431433,0.2577,-0.4511,-0.4872,0.712
12.447302,-0.4383,-0.459,-0.6393,0.901
12.467824,-1.1912,-0.3872,-0.5904,1.385
12.487111,-1.2685,-0.3295,-0.4646,1.39
12.510713,-0.9346,-0.2821,-0.2751,1.014
12.527834,-0.62,-0.3171,-0.3065,0.761
12.548507,-0.5615,-0.3973,-0.6121,0.921
12.568334,-0.3904,-0.447,-0.9836,1.149
12.588937,0.0258,-0.555,-1.3615,1.47
12.61022,0.6856,-1.0572,-1.3095,1.817
12.629471,1.2955,-1.2841,-0.5819,1.915
12.650273,1.4827,-1.1138,-0.4806,1.916
12.670605,1.25,-0.9194,-1.2786,2.011
12.691111,1.2116,-1.1986,-1.9599,2.597
12.710962,1.861,-1.5146,-1.6932,2.937
12.730363,2.428,-1.8253,-1.5799,3.424
12.750944,2.9419,-1.9597,-1.5107,3.844
12.7712,5.2429,-1.73,-1.4115,5.699
12.792406,5.1232,-2.2566,0.2142,5.602
12.812074,0.84,-0.5716,2.4695,2.67
12.83383,-1.891,1.486,0.3951,2.437
12.853225,-2.6296,2.1113,-0.5164,3.412
12.872433,-1.5262,1.8061,0.365,2.393
12.893182,-1.0025,1.2629,1.3399,2.096
12.91333,-1.8454,1.1666,1.3423,2.563
12.933595,-2.4424,1.6069,1.3585,3.224
12.953862,-2.0852,1.3592,0.9906,2.679
12.974205,-1.0485,0.5683,0.9718,1.538
12.994495,-0.2791,0.01,1.0708,1.107
13.01783,-0.1598,0.0042,1.1074,1.119
13.035846,-0.1422,-0.0152,0.5025,0.522
13.056364,-0.2489,0.392,0.6488,0.798
13.076433,-0.4619,1.0801,0.9909,1.537
13.097182,-0.9402,1.6902,1.374,2.372
13.116001,-1.0563,1.9256,1.5276,2.675
13.135969,-0.8275,1.7793,1.2797,2.343
13.156523,-0.6676,1.2226,0.7969,1.605
13.178238,-0.6135,0.5441,0.6319,1.035
13.198099,-0.4624,0.1809,0.6943,0.854
13.219186,-0.5205,0.0841,0.7331,0.903
13.239392,-0.8957,0.2747,0.636,1.132
13.259758,-1.2132,0.3378,0.2464,1.283
13.279946,-1.0079,0.3868,0.1491,1.09
13.300883,-0.8096,0.5923,0.3244,1.054
13.321252,-0.706,0.5046,0.1829,0.887
13.341928,-0.5044,-0.0355,-0.2623,0.57
13.362832,-0.2235,-0.339,-0.381,0.557
13.383169,0.0717,-0.1971,-0.4085,0.459
13.402399,0.2027,0.1558,-0.6478,0.696
13.423924,0.3188,0.4716,-0.9426,1.101
13.444316,0.2188,0.6625,-1.0422,1.254
13.464822,0.1522,0.3787,-0.874,0.965
13.485295,0.2169,0.0125,-0.5762,0.616
13.510416,0.1027,0.1244,-0.5137,0.538
13.527586,0.2041,0.3166,-0.7282,0.82
13.546731,0.4836,0.5828,-1.0618,1.304
13.567805,0.5668,0.8726,-1.2102,1.596
13.587235,0.5843,1.0248,-1.1203,1.627
13.619004,0.4741,0.9171,-1.1597,1.553
13.628307,0.3804,0.8477,-1.3906,1.672
13.648964,0.3122,0.8033,-1.6524,1.864
13.668802,0.2463,0.8688,-1.8518,2.06
13.690076,0.8538,1.2137,-1.3002,1.973
13.72007,3.3651,2.8882,2.2338,4.965
13.733257,3.943,3.6393,2.9489,6.123
13.74975,3.1125,4.142,2.8429,5.91
13.769962,0.4757,2.2136,0.6433,2.354
13.791201,-1.483,0.0101,-0.7492,1.662
13.820451,-1.3791,-1.6805,1.8326,2.843
13.837812,-1.7088,-1.6026,3.8499,4.507
13.851571,-1.8416,-1.5395,4.2864,4.913
13.872379,-2.1739,-0.9933,3.9853,4.647
13.892069,-1.7032,-0.2744,2.5488,3.078
13.916194,-0.5619,0.284,1.6922,1.806
13.931918,0.437,0.408,1.2591,1.394
13.952667,1.0167,0.2587,1.117,1.532
13.973588,0.6228,0.2331,1.6078,1.74
13.993065,-0.4387,0.2796,1.983,2.05
14.020201,-0.8412,-0.2315,1.0516,1.366
14.039678,-0.9119,-0.5505,0.5508,1.199
14.05416,-0.8471,-0.6384,0.6605,1.25
14.074262,-0.7825,-0.638,1.2397,1.599
14.094504,-0.453,-0.7783,1.4669,1.721
14.122136,-0.3889,-0.9379,1.3635,1.7
14.143915,-0.3195,-0.7495,1.3886,1.61
14.156259,-0.248,-0.5915,1.1345,1.303
14.17556,0.0596,-0.6414,0.5635,0.856
14.196236,0.4523,-0.5498,0.2364,0.75
14.216035,0.5977,-0.205,-0.1166,0.643
14.237093,0.6536,0.3462,-0.4026,0.842
14.256429,0.4788,0.8121,-0.9371,1.329
14.277151,0.1803,0.8138,-0.9033,1.229
14.297542,0.108,0.2553,-0.4849,0.559
14.317184,-0.2048,-0.1503,0.3392,0.424
14.337551,-0.6914,-0.5464,1.1303,1.433
14.358474,-0.8971,-0.6287,1.1061,1.557
14.379236,-0.3911,-0.5451,0.9225,1.141
14.398883,0.0733,-0.2208,0.6365,0.678
14.419541,0.1117,0.0074,-0.0056,0.112
14.439019,-0.3138,-0.2742,-0.515,0.662
14.459541,-0.426,-0.3801,-0.5752,0.81
14.480885,-0.5257,-0.325,-0.5582,0.833
14.500602,-0.5458,-0.4816,-0.4635,0.863
14.525333,-0.456,-0.399,0.0595,0.609
14.543727,-0.4341,-0.212,0.0688,0.488
14.562047,-0.498,-0.3272,0.0785,0.601
14.581823,-0.4683,-0.6258,-0.1729,0.801
14.601884,-0.2426,-0.5222,-0.5289,0.782
14.625154,0.1477,-0.3169,-0.748,0.826
14.642397,0.2359,-0.3194,-0.8354,0.925
14.66238,0.2236,-0.3164,-0.818,0.905
14.683217,0.53,-0.1359,-0.7362,0.917
14.702917,1.5505,0.4968,0.0089,1.628
14.724024,3.0819,1.0063,0.1039,3.244
14.743339,3.5,-0.7449,0.6033,3.629
14.764081,2.3219,-3.1489,0.8013,3.994
14.784275,1.2864,-3.5299,-0.6279,3.809
14.804224,1.3133,-2.8181,-0.0048,3.109
14.825029,3.7556,-0.7508,1.0075,3.96
14.844423,4.4128,0.3775,1.8658,4.806
14.864929,2.3447,0.2069,1.5473,2.817
14.885207,-0.031,-0.1683,0.7666,0.785
14.906146,-1.4648,-0.3259,0.6194,1.623
14.926337,-2.2279,-0.2313,0.6661,2.337
14.946352,-1.6165,-0.14,0.5122,1.702
14.967421,-0.3831,0.2322,0.6176,0.763
14.986916,-0.2258,0.6454,0.841,1.084
15.007578,-0.5698,0.6802,0.9361,1.29
15.028127,-0.5698,0.6802,0.9361,1.29
15.04782,-1.3524,0.8689,0.6229,1.724
15.068212,-1.2567,1.1634,0.5889,1.811
15.088485,-1.4222,1.0745,-0.219,1.796
15.109563,-1.901,0.5967,-0.6455,2.094
15.128838,-2.3805,0.2292,-0.4671,2.437
15.149344,-2.5456,0.2898,-0.0189,2.562
15.170092,-2.4507,0.6477,0.432,2.571
15.190643,-2.0019,0.734,0.604,2.216
15.211036,-1.5807,0.5742,0.5624,1.773
15.230412,-1.1755,0.2883,0.2848,1.243
15.251402,-0.7142,0.0326,0.2494,0.757
15.271447,-0.5619,-0.2147,0.3919,0.718
15.292334,-0.2248,-0.2716,0.3587,0.503
15.312023,0.1968,-0.2444,0.0395,0.316
15.331902,1.9288,-0.6414,-0.7551,2.168
15.35247,1.8113,-0.8697,-0.8468,2.18
15.373359,0.6117,-0.662,-0.2099,0.925
15.394539,0.0891,-0.5133,0.5527,0.76
15.413929,-0.298,-0.5807,0.8393,1.063
15.433138,-0.721,-0.6597,0.7807,1.251
15.455087,-1.1637,-0.3642,0.6396,1.377
15.474733,-1.0881,0.0915,0.2959,1.131
15.495044,-0.8324,0.5003,-0.1509,0.983
15.527109,-0.465,0.3139,-0.4772,0.737
15.550445,-0.6779,0.0452,-0.4114,0.794
15.555251,-0.7196,0.055,-0.4343,0.842
15.576582,-0.6991,0.2005,-0.7045,1.013
15.597024,-0.3301,0.3378,-1.3036,1.387
15.626969,0.0465,0.4636,-1.0406,1.14
15.64144,0.0143,0.4286,-0.8315,0.936
15.657614,0.0133,0.2636,-0.8688,0.908
15.677323,-0.0206,-0.1464,-1.0124,1.023
15.697298,-0.1242,-0.3214,-0.9395,1.001
15.725888,-0.425,0.248,-1.169,1.268
15.742089,-0.2344,0.4643,-1.2055,1.313
15.758221,0.055,0.6422,-1.1775,1.342
15.778238,0.6007,0.6358,-1.1652,1.457
15.799715,1.5476,0.8028,-1.4605,2.274
15.826031,3.9448,0.4444,-0.6482,4.022
15.83906,2.1659,1.1778,1.3836,2.827
15.860117,1.6232,2.6946,3.0375,4.373
15.880729,1.2078,2.8706,0.9591,3.259
15.900133,0.5373,1.4679,-0.3533,1.603
15.926257,1.7047,0.7166,1.5522,2.414
15.941632,3.4103,1.1792,2.2403,4.247
15.962005,2.2555,1.4065,2.7234,3.806
15.981591,0.1268,0.0816,1.9044,1.91
16.002364,-1.6102,-1.1345,1.4584,2.451
16.026747,-2.6557,-1.5084,1.9893,3.645
16.044201,-2.3387,-1.7945,2.598,3.929
16.064329,-0.6642,-2.3585,2.9409,3.828
16.085405,0.6227,-2.5136,1.9449,3.239
16.105544,0.381,-0.7064,0.3357,0.87
16.125584,0.0338,0.3887,-0.2548,0.466
16.145908,-0.4145,0.4062,-0.7842,0.976
16.165789,-0.9545,-0.114,-1.0451,1.42
16.186104,-1.7495,-0.0794,-0.9624,1.998
